,0,1,2,3,y_true,y_predict,y_proba
134,2.0,11.0,2750.0,88.0,0.0,0.0,0.5000000260130534
135,2.0,3.0,750.0,19.0,0.0,0.0,0.3109165085084807
136,2.0,5.0,1250.0,37.0,0.0,0.0,0.5715286785269224
137,2.0,12.0,3000.0,98.0,0.0,0.0,0.5000001138867216
138,9.0,5.0,1250.0,19.0,0.0,0.0,0.49999969433464064
139,2.0,2.0,500.0,11.0,0.0,1.0,0.645656292344917
140,2.0,9.0,2250.0,74.0,0.0,0.0,0.49999967997671824
141,5.0,14.0,3500.0,86.0,0.0,0.0,0.4999998755163998
142,4.0,3.0,750.0,16.0,0.0,0.0,0.5000002901973645
143,4.0,3.0,750.0,16.0,0.0,0.0,0.5000002901973645
144,4.0,2.0,500.0,9.0,1.0,0.0,0.4999997676971344
145,4.0,3.0,750.0,16.0,1.0,0.0,0.5000002901973645
146,6.0,3.0,750.0,14.0,0.0,0.0,0.49999987044094846
147,2.0,2.0,500.0,11.0,0.0,1.0,0.645656292344917
148,2.0,2.0,500.0,11.0,1.0,1.0,0.645656292344917
149,2.0,2.0,500.0,11.0,0.0,1.0,0.645656292344917
150,2.0,7.0,1750.0,58.0,1.0,1.0,0.7310582269547071
151,4.0,6.0,1500.0,39.0,0.0,0.0,0.5000004124969185
152,4.0,11.0,2750.0,78.0,0.0,0.0,0.500000837091747
153,2.0,1.0,250.0,2.0,1.0,0.0,0.5518957678799208
154,2.0,1.0,250.0,2.0,0.0,0.0,0.5518957678799208
155,2.0,1.0,250.0,2.0,0.0,0.0,0.5518957678799208
156,2.0,1.0,250.0,2.0,0.0,0.0,0.5518957678799208
157,2.0,1.0,250.0,2.0,0.0,0.0,0.5518957678799208
158,2.0,1.0,250.0,2.0,0.0,0.0,0.5518957678799208
159,2.0,1.0,250.0,2.0,0.0,0.0,0.5518957678799208
160,2.0,1.0,250.0,2.0,0.0,0.0,0.5518957678799208
161,2.0,1.0,250.0,2.0,0.0,0.0,0.5518957678799208
162,2.0,1.0,250.0,2.0,0.0,0.0,0.5518957678799208
163,2.0,1.0,250.0,2.0,1.0,0.0,0.5518957678799208
164,2.0,1.0,250.0,2.0,1.0,0.0,0.5518957678799208
165,2.0,1.0,250.0,2.0,1.0,0.0,0.5518957678799208
166,2.0,1.0,250.0,2.0,0.0,0.0,0.5518957678799208
167,2.0,1.0,250.0,2.0,0.0,0.0,0.5518957678799208
168,2.0,1.0,250.0,2.0,0.0,0.0,0.5518957678799208
169,2.0,1.0,250.0,2.0,0.0,0.0,0.5518957678799208
170,2.0,1.0,250.0,2.0,0.0,0.0,0.5518957678799208
171,2.0,1.0,250.0,2.0,0.0,0.0,0.5518957678799208
172,2.0,1.0,250.0,2.0,0.0,0.0,0.5518957678799208
173,2.0,1.0,250.0,2.0,0.0,0.0,0.5518957678799208
174,2.0,1.0,250.0,2.0,0.0,0.0,0.5518957678799208
175,11.0,10.0,2500.0,35.0,0.0,0.0,0.4999999211181094
176,11.0,4.0,1000.0,16.0,1.0,1.0,0.7310577185943433
177,4.0,5.0,1250.0,33.0,1.0,1.0,0.7310575408386489
178,4.0,6.0,1500.0,41.0,1.0,1.0,0.7310584101998426
179,2.0,3.0,750.0,22.0,0.0,0.0,0.5000000367500156
180,4.0,4.0,1000.0,26.0,1.0,0.0,0.6224592540126888
181,10.0,4.0,1000.0,16.0,0.0,0.0,0.5000011182072566
182,2.0,4.0,1000.0,35.0,0.0,0.0,0.5000002009831256
183,4.0,12.0,3000.0,88.0,0.0,0.0,0.5000002297525706
184,13.0,8.0,2000.0,26.0,0.0,0.0,0.49999987388185946
185,11.0,9.0,2250.0,33.0,0.0,0.0,0.5000000031304027
186,4.0,5.0,1250.0,34.0,0.0,0.0,0.5000015476737673
187,4.0,4.0,1000.0,26.0,0.0,0.0,0.6224592540126888
188,8.0,15.0,3750.0,77.0,0.0,0.0,0.5000001170498186
189,4.0,5.0,1250.0,35.0,1.0,1.0,0.731057697102254
190,4.0,7.0,1750.0,52.0,0.0,0.0,0.49999981996894816
191,4.0,7.0,1750.0,52.0,0.0,0.0,0.49999981996894816
192,2.0,4.0,1000.0,35.0,0.0,0.0,0.5000002009831256
193,11.0,11.0,2750.0,42.0,0.0,0.0,0.499999974411929
194,2.0,2.0,500.0,14.0,0.0,0.0,0.49999999553145963
195,2.0,5.0,1250.0,47.0,1.0,0.0,0.5939629875299852
196,9.0,8.0,2000.0,38.0,1.0,0.0,0.5978448167974353
197,4.0,6.0,1500.0,47.0,0.0,0.0,0.5000003348998667
198,11.0,7.0,1750.0,29.0,0.0,0.0,0.500000080813803
199,9.0,9.0,2250.0,45.0,0.0,0.0,0.5000002117816749
200,4.0,6.0,1500.0,52.0,0.0,0.0,0.5000000940235847
201,4.0,7.0,1750.0,58.0,0.0,0.0,0.5000002087887837
202,6.0,2.0,500.0,11.0,1.0,1.0,0.7310582331895582
203,4.0,7.0,1750.0,58.0,0.0,0.0,0.5000002087887837
204,11.0,9.0,2250.0,38.0,0.0,0.0,0.5000000368859185
205,11.0,6.0,1500.0,26.0,0.0,0.0,0.5000002659544579
206,2.0,2.0,500.0,16.0,0.0,0.0,0.5000002062213849
207,2.0,7.0,1750.0,76.0,0.0,0.0,0.5000002026564518
208,11.0,6.0,1500.0,27.0,0.0,0.0,0.4999998684148954
209,11.0,3.0,750.0,14.0,0.0,0.0,0.4016125883129836
210,4.0,1.0,250.0,4.0,0.0,0.0,0.5621765054671467
211,4.0,1.0,250.0,4.0,0.0,0.0,0.5621765054671467
212,4.0,1.0,250.0,4.0,0.0,0.0,0.5621765054671467
213,4.0,1.0,250.0,4.0,0.0,0.0,0.5621765054671467
214,4.0,1.0,250.0,4.0,0.0,0.0,0.5621765054671467
215,4.0,1.0,250.0,4.0,1.0,0.0,0.5621765054671467
216,4.0,1.0,250.0,4.0,0.0,0.0,0.5621765054671467
217,4.0,1.0,250.0,4.0,0.0,0.0,0.5621765054671467
218,4.0,1.0,250.0,4.0,0.0,0.0,0.5621765054671467
219,4.0,1.0,250.0,4.0,0.0,0.0,0.5621765054671467
220,4.0,1.0,250.0,4.0,0.0,0.0,0.5621765054671467
221,4.0,1.0,250.0,4.0,1.0,0.0,0.5621765054671467
222,4.0,1.0,250.0,4.0,1.0,0.0,0.5621765054671467
223,4.0,1.0,250.0,4.0,0.0,0.0,0.5621765054671467
224,4.0,1.0,250.0,4.0,1.0,0.0,0.5621765054671467
225,4.0,1.0,250.0,4.0,1.0,0.0,0.5621765054671467
226,4.0,1.0,250.0,4.0,0.0,0.0,0.5621765054671467
227,4.0,3.0,750.0,24.0,0.0,0.0,0.4999999244094967
228,4.0,1.0,250.0,4.0,0.0,0.0,0.5621765054671467
229,4.0,1.0,250.0,4.0,0.0,0.0,0.5621765054671467
230,4.0,1.0,250.0,4.0,0.0,0.0,0.5621765054671467
231,4.0,1.0,250.0,4.0,1.0,0.0,0.5621765054671467
232,4.0,1.0,250.0,4.0,0.0,0.0,0.5621765054671467
233,10.0,8.0,2000.0,39.0,0.0,0.0,0.5000004598575858
234,14.0,7.0,1750.0,26.0,0.0,0.0,0.4999998668491032
235,8.0,10.0,2500.0,63.0,0.0,0.0,0.5000001167840596
236,11.0,3.0,750.0,15.0,0.0,0.0,0.5000008514848462
237,4.0,2.0,500.0,14.0,0.0,0.0,0.49999998810762253
238,2.0,4.0,1000.0,43.0,0.0,0.0,0.5000000501607215
239,8.0,9.0,2250.0,58.0,0.0,0.0,0.4655528316962845
240,8.0,8.0,2000.0,52.0,1.0,1.0,0.7310581966474559
241,11.0,22.0,5500.0,98.0,0.0,0.0,0.4999999012740676
242,4.0,3.0,750.0,25.0,1.0,1.0,0.7310584910720543
243,11.0,17.0,4250.0,79.0,1.0,1.0,0.7310583054331251
244,9.0,2.0,500.0,11.0,0.0,0.0,0.5969291438644548
245,4.0,5.0,1250.0,46.0,0.0,0.0,0.5000001176642408
246,11.0,12.0,3000.0,58.0,0.0,0.0,0.5000002037533495
247,7.0,12.0,3000.0,86.0,0.0,0.0,0.4618957827858744
248,11.0,2.0,500.0,11.0,0.0,0.0,0.5000000897634161
249,11.0,2.0,500.0,11.0,0.0,0.0,0.5000000897634161
250,11.0,2.0,500.0,11.0,0.0,0.0,0.5000000897634161
251,2.0,6.0,1500.0,75.0,0.0,0.0,0.5000001319458001
252,11.0,8.0,2000.0,41.0,1.0,1.0,0.7310582975598368
253,11.0,3.0,750.0,16.0,1.0,1.0,0.7310578407656503
254,12.0,13.0,3250.0,59.0,0.0,0.0,0.5000001208585988
255,2.0,3.0,750.0,35.0,0.0,0.0,0.5736295161158325
256,16.0,8.0,2000.0,28.0,0.0,0.0,0.5000001572685663
257,11.0,7.0,1750.0,37.0,0.0,0.0,0.49999973434496975
258,4.0,3.0,750.0,28.0,0.0,1.0,0.6348258638987162
259,12.0,12.0,3000.0,58.0,0.0,0.0,0.5183022771773376
260,4.0,4.0,1000.0,41.0,0.0,0.0,0.5867186615897461
261,11.0,14.0,3500.0,73.0,1.0,1.0,0.731058322861014
262,2.0,2.0,500.0,23.0,0.0,0.0,0.5000001274887562
263,2.0,3.0,750.0,38.0,1.0,0.0,0.6061017288080071
264,4.0,5.0,1250.0,58.0,0.0,0.0,0.4999999787811049
265,4.0,4.0,1000.0,43.0,1.0,1.0,0.7310580930403099
266,3.0,2.0,500.0,23.0,0.0,0.0,0.4999998550280284
267,11.0,8.0,2000.0,46.0,0.0,0.0,0.5000001155547882
268,4.0,7.0,1750.0,82.0,0.0,0.0,0.4391330479568652
269,13.0,4.0,1000.0,21.0,0.0,0.0,0.5000000935964417
270,16.0,11.0,2750.0,40.0,0.0,0.0,0.49999992633444545
271,16.0,7.0,1750.0,28.0,0.0,0.0,0.49999979835426217
272,7.0,2.0,500.0,16.0,0.0,0.0,0.49999912854622014
273,4.0,5.0,1250.0,58.0,0.0,0.0,0.4999999787811049
274,4.0,5.0,1250.0,58.0,0.0,0.0,0.4999999787811049
275,4.0,4.0,1000.0,46.0,0.0,0.0,0.46941834307349506
276,14.0,13.0,3250.0,57.0,0.0,0.0,0.49999987294174153
277,4.0,3.0,750.0,34.0,0.0,0.0,0.3944946095411498
278,14.0,18.0,4500.0,78.0,0.0,0.0,0.49999984759885346
279,11.0,8.0,2000.0,48.0,0.0,0.0,0.6077228221825308
280,14.0,16.0,4000.0,70.0,0.0,0.0,0.499999882648241
281,14.0,4.0,1000.0,22.0,1.0,1.0,0.7310582730440113
282,14.0,5.0,1250.0,26.0,0.0,0.0,0.5571349186273187
283,8.0,2.0,500.0,16.0,0.0,0.0,0.500000822499147
284,11.0,5.0,1250.0,33.0,0.0,0.0,0.3616676294473868
285,11.0,2.0,500.0,14.0,0.0,0.0,0.5000001304512142
286,4.0,2.0,500.0,23.0,0.0,0.0,0.5126408120802014
287,9.0,2.0,500.0,16.0,1.0,0.0,0.5765560077415316
288,14.0,5.0,1250.0,28.0,1.0,0.0,0.6224592247723509
289,14.0,3.0,750.0,19.0,1.0,0.0,0.40308312162224574
290,14.0,4.0,1000.0,23.0,1.0,1.0,0.7310584552498021
291,16.0,12.0,3000.0,50.0,0.0,0.0,0.5000002932926816
292,11.0,4.0,1000.0,28.0,0.0,0.0,0.5000005073475919
293,11.0,5.0,1250.0,35.0,0.0,0.0,0.5000001884163132
294,11.0,5.0,1250.0,35.0,0.0,0.0,0.5000001884163132
295,2.0,4.0,1000.0,70.0,0.0,0.0,0.2126049464518338
296,14.0,5.0,1250.0,28.0,0.0,0.0,0.6224592247723509
297,14.0,2.0,500.0,14.0,0.0,0.0,0.5277492538872204
298,14.0,2.0,500.0,14.0,0.0,0.0,0.5277492538872204
299,14.0,2.0,500.0,14.0,0.0,0.0,0.5277492538872204
300,14.0,2.0,500.0,14.0,0.0,0.0,0.5277492538872204
301,14.0,2.0,500.0,14.0,0.0,0.0,0.5277492538872204
302,14.0,2.0,500.0,14.0,0.0,0.0,0.5277492538872204
303,2.0,3.0,750.0,52.0,0.0,0.0,0.49999968358572383
304,14.0,6.0,1500.0,34.0,0.0,1.0,0.6461975107456263
305,11.0,5.0,1250.0,37.0,1.0,1.0,0.7310580237915916
306,4.0,5.0,1250.0,74.0,0.0,0.0,0.4720940236866472
307,11.0,3.0,750.0,23.0,0.0,0.0,0.4999998636524635
308,16.0,4.0,1000.0,23.0,0.0,0.0,0.5000003431172749
309,16.0,3.0,750.0,19.0,0.0,0.0,0.49999996488168064
310,11.0,5.0,1250.0,38.0,0.0,0.0,0.4999998042298069
311,11.0,2.0,500.0,16.0,0.0,0.0,0.4999998266326387
312,12.0,9.0,2250.0,60.0,0.0,0.0,0.500000388740114
313,9.0,1.0,250.0,9.0,0.0,0.0,0.5000000743046451
314,9.0,1.0,250.0,9.0,0.0,0.0,0.5000000743046451
315,4.0,2.0,500.0,29.0,0.0,0.0,0.487565355532148
316,11.0,2.0,500.0,17.0,0.0,0.0,0.49999989832168734
317,14.0,4.0,1000.0,26.0,0.0,0.0,0.500000048869638
318,11.0,9.0,2250.0,72.0,1.0,0.0,0.5440071740926768
319,11.0,5.0,1250.0,41.0,0.0,1.0,0.6836563698375324
320,15.0,16.0,4000.0,82.0,0.0,0.0,0.5000001895944332
321,9.0,5.0,1250.0,51.0,1.0,1.0,0.731058250187552
322,11.0,4.0,1000.0,34.0,0.0,0.0,0.5399561765966264
323,14.0,8.0,2000.0,50.0,1.0,1.0,0.6224594674828637
324,16.0,7.0,1750.0,38.0,0.0,0.0,0.4999994522227444
325,14.0,2.0,500.0,16.0,0.0,0.0,0.5000001735498675
326,2.0,2.0,500.0,41.0,0.0,0.0,0.5000002043213106
327,14.0,16.0,4000.0,98.0,0.0,0.0,0.5000000476710511
328,14.0,4.0,1000.0,28.0,1.0,1.0,0.7310581354108029
329,16.0,7.0,1750.0,39.0,0.0,0.0,0.5000001988568132
330,14.0,7.0,1750.0,47.0,0.0,0.0,0.49999964860947427
331,16.0,6.0,1500.0,35.0,0.0,1.0,0.7310584564022296
332,16.0,6.0,1500.0,35.0,1.0,1.0,0.7310584564022296
333,11.0,7.0,1750.0,62.0,1.0,0.0,0.42842146072805026
334,16.0,2.0,500.0,16.0,0.0,0.0,0.49999975101388494
335,16.0,3.0,750.0,21.0,1.0,0.0,0.622459186154696
336,11.0,3.0,750.0,28.0,0.0,0.0,0.500000086096602
337,11.0,7.0,1750.0,64.0,0.0,0.0,0.5000001337304825
338,11.0,1.0,250.0,11.0,1.0,0.0,0.5249792263481243
339,9.0,3.0,750.0,34.0,0.0,0.0,0.5000001654168554
340,14.0,4.0,1000.0,30.0,0.0,0.0,0.5935130152941092
341,23.0,38.0,9500.0,98.0,0.0,0.0,0.5000001126240796
342,11.0,6.0,1500.0,58.0,0.0,0.0,0.5000000998946095
343,11.0,1.0,250.0,11.0,0.0,0.0,0.5249792263481243
344,11.0,1.0,250.0,11.0,0.0,0.0,0.5249792263481243
345,11.0,1.0,250.0,11.0,0.0,0.0,0.5249792263481243
346,11.0,1.0,250.0,11.0,0.0,0.0,0.5249792263481243
347,11.0,1.0,250.0,11.0,0.0,0.0,0.5249792263481243
348,11.0,1.0,250.0,11.0,0.0,0.0,0.5249792263481243
349,11.0,1.0,250.0,11.0,0.0,0.0,0.5249792263481243
350,11.0,1.0,250.0,11.0,0.0,0.0,0.5249792263481243
351,11.0,2.0,500.0,21.0,0.0,0.0,0.499999979627377
352,11.0,5.0,1250.0,50.0,0.0,0.0,0.4689326001316469
353,11.0,2.0,500.0,21.0,0.0,0.0,0.499999979627377
354,16.0,4.0,1000.0,28.0,0.0,0.0,0.5000000271812927
355,4.0,2.0,500.0,41.0,0.0,0.0,0.49999968836050773
356,16.0,6.0,1500.0,40.0,0.0,0.0,0.5000001028581937
357,14.0,3.0,750.0,26.0,0.0,0.0,0.5000000208977552
358,9.0,2.0,500.0,26.0,0.0,0.0,0.5000001885176121
359,21.0,16.0,4000.0,64.0,0.0,0.0,0.49999976080352676
360,14.0,6.0,1500.0,51.0,0.0,0.0,0.5000001429438903
361,11.0,2.0,500.0,24.0,0.0,0.0,0.4999997439109129
362,4.0,3.0,750.0,71.0,0.0,0.0,0.5000000386581285
363,21.0,13.0,3250.0,57.0,0.0,0.0,0.4999998397568233
364,11.0,6.0,1500.0,71.0,0.0,0.0,0.43816788807639695
365,14.0,2.0,500.0,21.0,1.0,1.0,0.7310584559212454
366,23.0,15.0,3750.0,57.0,0.0,0.0,0.5241890086111188
367,14.0,4.0,1000.0,38.0,0.0,0.0,0.5000002269839888
368,11.0,2.0,500.0,26.0,0.0,0.0,0.4999998603080404
369,16.0,5.0,1250.0,40.0,1.0,1.0,0.7310581931531616
370,4.0,2.0,500.0,51.0,1.0,1.0,0.7310583728808727
371,14.0,3.0,750.0,31.0,0.0,0.0,0.4999998204378179
372,4.0,2.0,500.0,52.0,0.0,0.0,0.5000001103221683
373,9.0,4.0,1000.0,65.0,0.0,0.0,0.5000002979814047
374,14.0,4.0,1000.0,40.0,0.0,0.0,0.4999998742141524
375,11.0,3.0,750.0,40.0,1.0,1.0,0.7310581658769306
376,14.0,5.0,1250.0,50.0,0.0,0.0,0.5000001492875524
377,14.0,1.0,250.0,14.0,0.0,0.0,0.5000000118377832
378,14.0,1.0,250.0,14.0,0.0,0.0,0.5000000118377832
379,14.0,1.0,250.0,14.0,0.0,0.0,0.5000000118377832
380,14.0,1.0,250.0,14.0,0.0,0.0,0.5000000118377832
381,14.0,1.0,250.0,14.0,0.0,0.0,0.5000000118377832
382,14.0,1.0,250.0,14.0,0.0,0.0,0.5000000118377832
383,14.0,1.0,250.0,14.0,0.0,0.0,0.5000000118377832
384,14.0,1.0,250.0,14.0,0.0,0.0,0.5000000118377832
385,14.0,7.0,1750.0,72.0,0.0,0.0,0.5000000158808885
386,14.0,1.0,250.0,14.0,0.0,0.0,0.5000000118377832
387,14.0,1.0,250.0,14.0,0.0,0.0,0.5000000118377832
388,9.0,3.0,750.0,52.0,0.0,0.0,0.5000001135541956
389,14.0,7.0,1750.0,73.0,0.0,0.0,0.5000002904970652
390,11.0,4.0,1000.0,58.0,0.0,0.0,0.5000000921439948
391,11.0,4.0,1000.0,59.0,0.0,0.0,0.5230500694397204
