,0,1,2,3,y_true,y_predict,y_proba
264,4.0,5.0,1250.0,58.0,0.0,0.0,0.5000889253370703
265,4.0,4.0,1000.0,43.0,1.0,1.0,0.7312821196458182
266,3.0,2.0,500.0,23.0,0.0,0.0,0.49974521964661095
267,11.0,8.0,2000.0,46.0,0.0,1.0,0.9870981008261406
268,4.0,7.0,1750.0,82.0,0.0,0.0,0.5001689810995327
269,13.0,4.0,1000.0,21.0,0.0,0.0,0.4990119817108168
270,16.0,11.0,2750.0,40.0,0.0,0.0,0.5000025309785956
271,16.0,7.0,1750.0,28.0,0.0,0.0,0.5001946684706305
272,7.0,2.0,500.0,16.0,0.0,1.0,0.6593272277449198
273,4.0,5.0,1250.0,58.0,0.0,0.0,0.5000889253370703
274,4.0,5.0,1250.0,58.0,0.0,0.0,0.5000889253370703
275,4.0,4.0,1000.0,46.0,0.0,0.0,0.4985887659925296
276,14.0,13.0,3250.0,57.0,0.0,0.0,0.49993723075900226
277,4.0,3.0,750.0,34.0,0.0,0.0,0.5002134160911464
278,14.0,18.0,4500.0,78.0,0.0,1.0,0.9999991549794836
279,11.0,8.0,2000.0,48.0,0.0,0.0,0.5002133239270975
280,14.0,16.0,4000.0,70.0,0.0,0.0,0.5000026950987422
281,14.0,4.0,1000.0,22.0,1.0,1.0,0.730083282682965
282,14.0,5.0,1250.0,26.0,0.0,0.0,0.5003811333791561
283,8.0,2.0,500.0,16.0,0.0,0.0,0.5011117788047046
284,11.0,5.0,1250.0,33.0,0.0,0.0,0.4981467397780022
285,11.0,2.0,500.0,14.0,0.0,0.0,0.5006902509671732
286,4.0,2.0,500.0,23.0,0.0,0.0,0.4995586911577231
287,9.0,2.0,500.0,16.0,1.0,1.0,0.7306408264336329
288,14.0,5.0,1250.0,28.0,1.0,0.0,0.49927189656361404
289,14.0,3.0,750.0,19.0,1.0,1.0,0.7315685431753636
290,14.0,4.0,1000.0,23.0,1.0,1.0,0.895440440945178
291,16.0,12.0,3000.0,50.0,0.0,0.0,0.50001451103674
292,11.0,4.0,1000.0,28.0,0.0,0.0,0.49971974236587463
293,11.0,5.0,1250.0,35.0,0.0,0.0,0.5003748971985058
294,11.0,5.0,1250.0,35.0,0.0,0.0,0.5003748971985058
295,2.0,4.0,1000.0,70.0,0.0,0.0,0.5006596539813023
296,14.0,5.0,1250.0,28.0,0.0,0.0,0.49927189656361404
297,14.0,2.0,500.0,14.0,0.0,0.0,0.5357131357610362
298,14.0,2.0,500.0,14.0,0.0,0.0,0.5357131357610362
299,14.0,2.0,500.0,14.0,0.0,0.0,0.5357131357610362
300,14.0,2.0,500.0,14.0,0.0,0.0,0.5357131357610362
301,14.0,2.0,500.0,14.0,0.0,0.0,0.5357131357610362
302,14.0,2.0,500.0,14.0,0.0,0.0,0.5357131357610362
303,2.0,3.0,750.0,52.0,0.0,1.0,0.9774482804085444
304,14.0,6.0,1500.0,34.0,0.0,0.0,0.50008197184815
305,11.0,5.0,1250.0,37.0,1.0,1.0,0.7296358046060943
306,4.0,5.0,1250.0,74.0,0.0,0.0,0.017413736915755103
307,11.0,3.0,750.0,23.0,0.0,0.0,0.499809754794798
308,16.0,4.0,1000.0,23.0,0.0,0.0,0.49992953022465836
309,16.0,3.0,750.0,19.0,0.0,0.0,0.4990256883162343
310,11.0,5.0,1250.0,38.0,0.0,1.0,0.954672928672965
311,11.0,2.0,500.0,16.0,0.0,0.0,0.5001837738787736
312,12.0,9.0,2250.0,60.0,0.0,0.0,0.5000319608243486
313,9.0,1.0,250.0,9.0,0.0,0.0,0.49994001493682755
314,9.0,1.0,250.0,9.0,0.0,0.0,0.49994001493682755
315,4.0,2.0,500.0,29.0,0.0,0.0,0.4997499462909795
316,11.0,2.0,500.0,17.0,0.0,0.0,0.3913374904674572
317,14.0,4.0,1000.0,26.0,0.0,0.0,0.21275812424340163
318,11.0,9.0,2250.0,72.0,1.0,1.0,0.7309233273082361
319,11.0,5.0,1250.0,41.0,0.0,1.0,0.8409992298177555
320,15.0,16.0,4000.0,82.0,0.0,0.0,0.5047738636495922
321,9.0,5.0,1250.0,51.0,1.0,0.0,0.2395900467908731
322,11.0,4.0,1000.0,34.0,0.0,0.0,0.40409278989528824
323,14.0,8.0,2000.0,50.0,1.0,0.0,0.6224025873376942
324,16.0,7.0,1750.0,38.0,0.0,0.0,0.5001556324265632
325,14.0,2.0,500.0,16.0,0.0,1.0,0.6589053418312862
326,2.0,2.0,500.0,41.0,0.0,0.0,0.4993185351197968
327,14.0,16.0,4000.0,98.0,0.0,0.0,0.500044702681807
328,14.0,4.0,1000.0,28.0,1.0,0.0,0.14145682615444968
329,16.0,7.0,1750.0,39.0,0.0,0.0,0.49960813843453955
330,14.0,7.0,1750.0,47.0,0.0,0.0,0.4998812946543375
331,16.0,6.0,1500.0,35.0,0.0,0.0,0.6221539197861796
332,16.0,6.0,1500.0,35.0,1.0,0.0,0.6221539197861796
333,11.0,7.0,1750.0,62.0,1.0,1.0,0.7306460241297317
334,16.0,2.0,500.0,16.0,0.0,0.0,0.500072066949071
335,16.0,3.0,750.0,21.0,1.0,1.0,0.6230940405891731
336,11.0,3.0,750.0,28.0,0.0,0.0,0.5005168350142575
337,11.0,7.0,1750.0,64.0,0.0,0.0,0.5000905035907213
338,11.0,1.0,250.0,11.0,1.0,0.0,0.5708975942932506
339,9.0,3.0,750.0,34.0,0.0,0.0,0.5006209998386896
340,14.0,4.0,1000.0,30.0,0.0,0.0,0.6016895059919621
341,23.0,38.0,9500.0,98.0,0.0,0.0,0.5000097707056577
342,11.0,6.0,1500.0,58.0,0.0,0.0,0.4994196046891806
343,11.0,1.0,250.0,11.0,0.0,0.0,0.5708975942932506
344,11.0,1.0,250.0,11.0,0.0,0.0,0.5708975942932506
345,11.0,1.0,250.0,11.0,0.0,0.0,0.5708975942932506
346,11.0,1.0,250.0,11.0,0.0,0.0,0.5708975942932506
347,11.0,1.0,250.0,11.0,0.0,0.0,0.5708975942932506
348,11.0,1.0,250.0,11.0,0.0,0.0,0.5708975942932506
349,11.0,1.0,250.0,11.0,0.0,0.0,0.5708975942932506
350,11.0,1.0,250.0,11.0,0.0,0.0,0.5708975942932506
351,11.0,2.0,500.0,21.0,0.0,0.0,0.500102483392384
352,11.0,5.0,1250.0,50.0,0.0,0.0,0.4996437977535376
353,11.0,2.0,500.0,21.0,0.0,0.0,0.500102483392384
354,16.0,4.0,1000.0,28.0,0.0,0.0,0.5006040543222172
355,4.0,2.0,500.0,41.0,0.0,0.0,0.49987061982615705
356,16.0,6.0,1500.0,40.0,0.0,0.0,0.5003239055667342
357,14.0,3.0,750.0,26.0,0.0,0.0,0.5003750911604986
358,9.0,2.0,500.0,26.0,0.0,0.0,0.49884821448705796
359,21.0,16.0,4000.0,64.0,0.0,0.0,0.4999982744399124
360,14.0,6.0,1500.0,51.0,0.0,0.0,0.49991673732845354
361,11.0,2.0,500.0,24.0,0.0,0.0,0.5001946067335238
362,4.0,3.0,750.0,71.0,0.0,0.0,0.5002362223410514
363,21.0,13.0,3250.0,57.0,0.0,0.0,0.4999701854591626
364,11.0,6.0,1500.0,71.0,0.0,0.0,0.024279693330342824
365,14.0,2.0,500.0,21.0,1.0,1.0,0.7302506854946994
366,23.0,15.0,3750.0,57.0,0.0,0.0,0.500059802950095
367,14.0,4.0,1000.0,38.0,0.0,0.0,0.49921239560834063
368,11.0,2.0,500.0,26.0,0.0,0.0,0.23818709190916904
369,16.0,5.0,1250.0,40.0,1.0,1.0,0.7310479102634972
370,4.0,2.0,500.0,51.0,1.0,1.0,0.7313949743998073
371,14.0,3.0,750.0,31.0,0.0,0.0,0.5001842703700186
372,4.0,2.0,500.0,52.0,0.0,0.0,0.4995188769026117
373,9.0,4.0,1000.0,65.0,0.0,0.0,0.4998497944664924
374,14.0,4.0,1000.0,40.0,0.0,0.0,0.49930878106759513
375,11.0,3.0,750.0,40.0,1.0,1.0,0.7306609819205101
376,14.0,5.0,1250.0,50.0,0.0,0.0,0.4995511124142524
377,14.0,1.0,250.0,14.0,0.0,0.0,0.499998964117127
378,14.0,1.0,250.0,14.0,0.0,0.0,0.499998964117127
379,14.0,1.0,250.0,14.0,0.0,0.0,0.499998964117127
380,14.0,1.0,250.0,14.0,0.0,0.0,0.499998964117127
381,14.0,1.0,250.0,14.0,0.0,0.0,0.499998964117127
382,14.0,1.0,250.0,14.0,0.0,0.0,0.499998964117127
383,14.0,1.0,250.0,14.0,0.0,0.0,0.499998964117127
384,14.0,1.0,250.0,14.0,0.0,0.0,0.499998964117127
385,14.0,7.0,1750.0,72.0,0.0,0.0,0.5001992948509394
386,14.0,1.0,250.0,14.0,0.0,0.0,0.499998964117127
387,14.0,1.0,250.0,14.0,0.0,0.0,0.499998964117127
388,9.0,3.0,750.0,52.0,0.0,1.0,0.9964576236653742
389,14.0,7.0,1750.0,73.0,0.0,0.0,0.49993566601771333
390,11.0,4.0,1000.0,58.0,0.0,0.0,0.3196603350317326
391,11.0,4.0,1000.0,59.0,0.0,0.0,0.5000152116638054
