,0,1,2,3,y_true,y_predict,y_proba
77,2.0,2.0,500.0,4.0,0.0,1.0,0.6055325956674069
78,2.0,2.0,500.0,4.0,0.0,1.0,0.6055325956674069
79,2.0,2.0,500.0,4.0,0.0,1.0,0.6055325956674069
80,4.0,6.0,1500.0,23.0,1.0,1.0,0.7310581656598781
81,2.0,4.0,1000.0,16.0,0.0,0.0,0.5498341546229899
82,2.0,4.0,1000.0,16.0,0.0,0.0,0.5498341546229899
83,2.0,4.0,1000.0,16.0,0.0,0.0,0.5498341546229899
84,2.0,6.0,1500.0,28.0,1.0,1.0,0.6607562467730538
85,2.0,6.0,1500.0,28.0,0.0,1.0,0.6607562467730538
86,4.0,2.0,500.0,4.0,0.0,1.0,0.5926667415466397
87,4.0,2.0,500.0,4.0,0.0,1.0,0.5926667415466397
88,4.0,2.0,500.0,4.0,0.0,1.0,0.5926667415466397
89,2.0,7.0,1750.0,35.0,1.0,1.0,0.7310583499284452
90,4.0,2.0,500.0,4.0,1.0,1.0,0.5926667415466397
91,4.0,2.0,500.0,4.0,0.0,1.0,0.5926667415466397
92,4.0,2.0,500.0,4.0,0.0,1.0,0.5926667415466397
93,4.0,2.0,500.0,4.0,0.0,1.0,0.5926667415466397
94,12.0,11.0,2750.0,23.0,0.0,0.0,0.5000001128784638
95,4.0,7.0,1750.0,28.0,0.0,0.0,0.5000001727584505
96,3.0,17.0,4250.0,86.0,0.0,0.0,0.5000002254516828
97,4.0,9.0,2250.0,38.0,1.0,1.0,0.7310581952012715
98,4.0,4.0,1000.0,14.0,1.0,1.0,0.7310582368876037
99,5.0,7.0,1750.0,26.0,1.0,0.0,0.5344417175447604
100,4.0,8.0,2000.0,34.0,1.0,1.0,0.7310584623633676
101,2.0,13.0,3250.0,76.0,1.0,0.0,0.5565551127248622
102,4.0,9.0,2250.0,40.0,0.0,0.0,0.4999999177658301
103,2.0,5.0,1250.0,26.0,0.0,0.0,0.49999923234306975
104,2.0,5.0,1250.0,26.0,0.0,0.0,0.49999923234306975
105,6.0,17.0,4250.0,70.0,0.0,0.0,0.5000002068447105
106,0.0,8.0,2000.0,59.0,0.0,0.0,0.5000001620515983
107,3.0,5.0,1250.0,26.0,0.0,0.0,0.5000051200766419
108,2.0,3.0,750.0,14.0,0.0,0.0,0.5000005350240639
109,2.0,10.0,2500.0,64.0,0.0,0.0,0.5000003216129445
110,4.0,5.0,1250.0,23.0,1.0,1.0,0.7310569522623297
111,4.0,9.0,2250.0,46.0,0.0,0.0,0.5000002036363245
112,4.0,5.0,1250.0,23.0,0.0,1.0,0.7310569522623297
113,4.0,8.0,2000.0,40.0,1.0,1.0,0.7310582427762274
114,2.0,12.0,3000.0,82.0,0.0,0.0,0.5000001119378812
115,11.0,24.0,6000.0,64.0,0.0,0.0,0.5000000725487431
116,2.0,7.0,1750.0,46.0,1.0,0.0,0.5330828163551379
117,4.0,11.0,2750.0,61.0,0.0,0.0,0.4999999462485406
118,1.0,7.0,1750.0,57.0,0.0,1.0,0.6193134678946547
119,2.0,11.0,2750.0,79.0,1.0,1.0,0.7310584568426369
120,2.0,3.0,750.0,16.0,1.0,0.0,0.31538717081145046
121,4.0,5.0,1250.0,26.0,1.0,1.0,0.7310547347005002
122,2.0,6.0,1500.0,41.0,1.0,0.0,0.5026946609660293
123,2.0,5.0,1250.0,33.0,1.0,1.0,0.7310579687268232
124,2.0,4.0,1000.0,26.0,0.0,0.0,0.49999999593729844
125,2.0,5.0,1250.0,34.0,0.0,1.0,0.7937966869323515
126,4.0,8.0,2000.0,46.0,1.0,1.0,0.7310583053070332
127,2.0,4.0,1000.0,26.0,0.0,0.0,0.49999999593729844
128,4.0,8.0,2000.0,48.0,1.0,1.0,0.5988022971886868
129,2.0,2.0,500.0,10.0,1.0,1.0,0.622461855739451
130,4.0,5.0,1250.0,28.0,0.0,0.0,0.5000011973178162
131,2.0,12.0,3000.0,95.0,0.0,0.0,0.49999990069839567
132,2.0,2.0,500.0,10.0,0.0,1.0,0.622461855739451
133,4.0,6.0,1500.0,35.0,0.0,1.0,0.7310583850668719
134,2.0,11.0,2750.0,88.0,0.0,0.0,0.49999994532748915
135,2.0,3.0,750.0,19.0,0.0,1.0,0.7031084585972118
136,2.0,5.0,1250.0,37.0,0.0,0.0,0.5000013134860827
137,2.0,12.0,3000.0,98.0,0.0,1.0,0.6295826592960843
138,9.0,5.0,1250.0,19.0,0.0,0.0,0.500000025703173
139,2.0,2.0,500.0,11.0,0.0,1.0,0.6055321370845427
140,2.0,9.0,2250.0,74.0,0.0,0.0,0.4999998729279943
141,5.0,14.0,3500.0,86.0,0.0,0.0,0.5000000673173788
142,4.0,3.0,750.0,16.0,0.0,1.0,0.58257037205587
143,4.0,3.0,750.0,16.0,0.0,1.0,0.58257037205587
144,4.0,2.0,500.0,9.0,1.0,1.0,0.6224575683625816
145,4.0,3.0,750.0,16.0,1.0,1.0,0.58257037205587
146,6.0,3.0,750.0,14.0,0.0,0.0,0.5000007892404796
147,2.0,2.0,500.0,11.0,0.0,1.0,0.6055321370845427
148,2.0,2.0,500.0,11.0,1.0,1.0,0.6055321370845427
149,2.0,2.0,500.0,11.0,0.0,1.0,0.6055321370845427
150,2.0,7.0,1750.0,58.0,1.0,1.0,0.7310583040233685
151,4.0,6.0,1500.0,39.0,0.0,0.0,0.5244632673392966
152,4.0,11.0,2750.0,78.0,0.0,1.0,0.5959686867407763
153,2.0,1.0,250.0,2.0,1.0,0.0,0.5288142038198915
154,2.0,1.0,250.0,2.0,0.0,0.0,0.5288142038198915
155,2.0,1.0,250.0,2.0,0.0,0.0,0.5288142038198915
156,2.0,1.0,250.0,2.0,0.0,0.0,0.5288142038198915
157,2.0,1.0,250.0,2.0,0.0,0.0,0.5288142038198915
158,2.0,1.0,250.0,2.0,0.0,0.0,0.5288142038198915
159,2.0,1.0,250.0,2.0,0.0,0.0,0.5288142038198915
160,2.0,1.0,250.0,2.0,0.0,0.0,0.5288142038198915
161,2.0,1.0,250.0,2.0,0.0,0.0,0.5288142038198915
162,2.0,1.0,250.0,2.0,0.0,0.0,0.5288142038198915
163,2.0,1.0,250.0,2.0,1.0,0.0,0.5288142038198915
164,2.0,1.0,250.0,2.0,1.0,0.0,0.5288142038198915
165,2.0,1.0,250.0,2.0,1.0,0.0,0.5288142038198915
166,2.0,1.0,250.0,2.0,0.0,0.0,0.5288142038198915
167,2.0,1.0,250.0,2.0,0.0,0.0,0.5288142038198915
168,2.0,1.0,250.0,2.0,0.0,0.0,0.5288142038198915
169,2.0,1.0,250.0,2.0,0.0,0.0,0.5288142038198915
170,2.0,1.0,250.0,2.0,0.0,0.0,0.5288142038198915
171,2.0,1.0,250.0,2.0,0.0,0.0,0.5288142038198915
172,2.0,1.0,250.0,2.0,0.0,0.0,0.5288142038198915
173,2.0,1.0,250.0,2.0,0.0,0.0,0.5288142038198915
174,2.0,1.0,250.0,2.0,0.0,0.0,0.5288142038198915
175,11.0,10.0,2500.0,35.0,0.0,0.0,0.5000000043904215
176,11.0,4.0,1000.0,16.0,1.0,1.0,0.7310584335357757
177,4.0,5.0,1250.0,33.0,1.0,1.0,0.7310586068626533
178,4.0,6.0,1500.0,41.0,1.0,1.0,0.7310583838988619
179,2.0,3.0,750.0,22.0,0.0,0.0,0.5000006365418888
180,4.0,4.0,1000.0,26.0,1.0,1.0,0.6224592350832457
181,10.0,4.0,1000.0,16.0,0.0,0.0,0.5000006595282412
182,2.0,4.0,1000.0,35.0,0.0,0.0,0.569165058807725
183,4.0,12.0,3000.0,88.0,0.0,0.0,0.5000000360051726
184,13.0,8.0,2000.0,26.0,0.0,0.0,0.4999999950028567
185,11.0,9.0,2250.0,33.0,0.0,0.0,0.4997530569084991
186,4.0,5.0,1250.0,34.0,0.0,1.0,0.786198987563532
187,4.0,4.0,1000.0,26.0,0.0,1.0,0.6224592350832457
188,8.0,15.0,3750.0,77.0,0.0,0.0,0.5000001466797438
189,4.0,5.0,1250.0,35.0,1.0,1.0,0.7310568567868329
190,4.0,7.0,1750.0,52.0,0.0,0.0,0.49999994344721393
191,4.0,7.0,1750.0,52.0,0.0,0.0,0.49999994344721393
192,2.0,4.0,1000.0,35.0,0.0,0.0,0.569165058807725
193,11.0,11.0,2750.0,42.0,0.0,0.0,0.5000000710846215
194,2.0,2.0,500.0,14.0,0.0,0.0,0.5000018345161482
195,2.0,5.0,1250.0,47.0,1.0,0.0,0.4390278594789508
196,9.0,8.0,2000.0,38.0,1.0,0.0,0.38660493335058266
197,4.0,6.0,1500.0,47.0,0.0,0.0,0.500000119156904
198,11.0,7.0,1750.0,29.0,0.0,0.0,0.5000003496780354
199,9.0,9.0,2250.0,45.0,0.0,1.0,0.6403008316346539
200,4.0,6.0,1500.0,52.0,0.0,0.0,0.5000000741255045
201,4.0,7.0,1750.0,58.0,0.0,0.0,0.5000000654959217
202,6.0,2.0,500.0,11.0,1.0,1.0,0.731055857461011
203,4.0,7.0,1750.0,58.0,0.0,0.0,0.5000000654959217
204,11.0,9.0,2250.0,38.0,0.0,0.0,0.4999999559191164
205,11.0,6.0,1500.0,26.0,0.0,0.0,0.49999991673794175
206,2.0,2.0,500.0,16.0,0.0,0.0,0.5000012097280236
207,2.0,7.0,1750.0,76.0,0.0,0.0,0.49999993126355247
208,11.0,6.0,1500.0,27.0,0.0,0.0,0.4218658144015793
209,11.0,3.0,750.0,14.0,0.0,0.0,0.49999337215525763
210,4.0,1.0,250.0,4.0,0.0,0.0,0.5498340077374327
211,4.0,1.0,250.0,4.0,0.0,0.0,0.5498340077374327
212,4.0,1.0,250.0,4.0,0.0,0.0,0.5498340077374327
213,4.0,1.0,250.0,4.0,0.0,0.0,0.5498340077374327
214,4.0,1.0,250.0,4.0,0.0,0.0,0.5498340077374327
215,4.0,1.0,250.0,4.0,1.0,0.0,0.5498340077374327
216,4.0,1.0,250.0,4.0,0.0,0.0,0.5498340077374327
217,4.0,1.0,250.0,4.0,0.0,0.0,0.5498340077374327
218,4.0,1.0,250.0,4.0,0.0,0.0,0.5498340077374327
219,4.0,1.0,250.0,4.0,0.0,0.0,0.5498340077374327
220,4.0,1.0,250.0,4.0,0.0,0.0,0.5498340077374327
221,4.0,1.0,250.0,4.0,1.0,0.0,0.5498340077374327
222,4.0,1.0,250.0,4.0,1.0,0.0,0.5498340077374327
223,4.0,1.0,250.0,4.0,0.0,0.0,0.5498340077374327
224,4.0,1.0,250.0,4.0,1.0,0.0,0.5498340077374327
225,4.0,1.0,250.0,4.0,1.0,0.0,0.5498340077374327
226,4.0,1.0,250.0,4.0,0.0,0.0,0.5498340077374327
227,4.0,3.0,750.0,24.0,0.0,0.0,0.5000028054913467
228,4.0,1.0,250.0,4.0,0.0,0.0,0.5498340077374327
229,4.0,1.0,250.0,4.0,0.0,0.0,0.5498340077374327
230,4.0,1.0,250.0,4.0,0.0,0.0,0.5498340077374327
231,4.0,1.0,250.0,4.0,1.0,0.0,0.5498340077374327
232,4.0,1.0,250.0,4.0,0.0,0.0,0.5498340077374327
233,10.0,8.0,2000.0,39.0,0.0,0.0,0.49999949050701065
234,14.0,7.0,1750.0,26.0,0.0,0.0,0.4999998148513966
235,8.0,10.0,2500.0,63.0,0.0,0.0,0.5000002050982526
236,11.0,3.0,750.0,15.0,0.0,0.0,0.5000113674637995
237,4.0,2.0,500.0,14.0,0.0,0.0,0.49998699369487004
238,2.0,4.0,1000.0,43.0,0.0,0.0,0.4999998326740948
239,8.0,9.0,2250.0,58.0,0.0,0.0,0.499999949827256
240,8.0,8.0,2000.0,52.0,1.0,1.0,0.7310584087847884
241,11.0,22.0,5500.0,98.0,0.0,0.0,0.5000001140112573
242,4.0,3.0,750.0,25.0,1.0,1.0,0.7310566396822787
243,11.0,17.0,4250.0,79.0,1.0,1.0,0.7310583935928724
244,9.0,2.0,500.0,11.0,0.0,0.0,0.5000044659721627
245,4.0,5.0,1250.0,46.0,0.0,0.0,0.5000003547213987
246,11.0,12.0,3000.0,58.0,0.0,0.0,0.5000001050441852
247,7.0,12.0,3000.0,86.0,0.0,0.0,0.5000000979436039
248,11.0,2.0,500.0,11.0,0.0,0.0,0.5000013217571986
249,11.0,2.0,500.0,11.0,0.0,0.0,0.5000013217571986
250,11.0,2.0,500.0,11.0,0.0,0.0,0.5000013217571986
251,2.0,6.0,1500.0,75.0,0.0,0.0,0.5000001220872589
252,11.0,8.0,2000.0,41.0,1.0,1.0,0.7310583038605291
253,11.0,3.0,750.0,16.0,1.0,1.0,0.7310517082921707
254,12.0,13.0,3250.0,59.0,0.0,0.0,0.5000000403543677
255,2.0,3.0,750.0,35.0,0.0,0.0,0.25697548433163353
256,16.0,8.0,2000.0,28.0,0.0,0.0,0.5000003164783515
257,11.0,7.0,1750.0,37.0,0.0,0.0,0.5000001384665558
258,4.0,3.0,750.0,28.0,0.0,0.0,0.4999992506196875
259,12.0,12.0,3000.0,58.0,0.0,0.0,0.4999999496831787
260,4.0,4.0,1000.0,41.0,0.0,0.0,0.5000000339628552
261,11.0,14.0,3500.0,73.0,1.0,1.0,0.7310584626956269
262,2.0,2.0,500.0,23.0,0.0,0.0,0.5000090456314455
263,2.0,3.0,750.0,38.0,1.0,1.0,0.7310583110192419
264,4.0,5.0,1250.0,58.0,0.0,0.0,0.500000017146883
265,4.0,4.0,1000.0,43.0,1.0,1.0,0.5376498206906033
266,3.0,2.0,500.0,23.0,0.0,0.0,0.49999337819575473
267,11.0,8.0,2000.0,46.0,0.0,0.0,0.49861117147082973
268,4.0,7.0,1750.0,82.0,0.0,0.0,0.5048414075248493
269,13.0,4.0,1000.0,21.0,0.0,0.0,0.4999986110896971
270,16.0,11.0,2750.0,40.0,0.0,0.0,0.5000001182226786
271,16.0,7.0,1750.0,28.0,0.0,1.0,0.6952623519991277
272,7.0,2.0,500.0,16.0,0.0,0.0,0.49996163216739625
273,4.0,5.0,1250.0,58.0,0.0,0.0,0.500000017146883
274,4.0,5.0,1250.0,58.0,0.0,0.0,0.500000017146883
275,4.0,4.0,1000.0,46.0,0.0,0.0,0.4999999911397028
276,14.0,13.0,3250.0,57.0,0.0,0.0,0.5000001641581834
277,4.0,3.0,750.0,34.0,0.0,0.0,0.5548957429677045
278,14.0,18.0,4500.0,78.0,0.0,0.0,0.49999998836267895
279,11.0,8.0,2000.0,48.0,0.0,0.0,0.4999998306570768
280,14.0,16.0,4000.0,70.0,0.0,0.0,0.48501229349537817
281,14.0,4.0,1000.0,22.0,1.0,1.0,0.8172652822203922
282,14.0,5.0,1250.0,26.0,0.0,0.0,0.48561767788631965
283,8.0,2.0,500.0,16.0,0.0,0.0,0.5000555631626948
284,11.0,5.0,1250.0,33.0,0.0,0.0,0.4999995438801883
285,11.0,2.0,500.0,14.0,0.0,0.0,0.5000200231643428
286,4.0,2.0,500.0,23.0,0.0,0.0,0.4999979169417844
287,9.0,2.0,500.0,16.0,1.0,1.0,0.7310226558074792
288,14.0,5.0,1250.0,28.0,1.0,1.0,0.6224593945442775
289,14.0,3.0,750.0,19.0,1.0,1.0,0.731056728846008
290,14.0,4.0,1000.0,23.0,1.0,1.0,0.7310570044393548
291,16.0,12.0,3000.0,50.0,0.0,0.0,0.499999975570499
292,11.0,4.0,1000.0,28.0,0.0,0.0,0.5000006326731397
293,11.0,5.0,1250.0,35.0,0.0,0.0,0.5000001383673821
294,11.0,5.0,1250.0,35.0,0.0,0.0,0.5000001383673821
295,2.0,4.0,1000.0,70.0,0.0,0.0,0.5000001472764608
296,14.0,5.0,1250.0,28.0,0.0,1.0,0.6224593945442775
297,14.0,2.0,500.0,14.0,0.0,0.0,0.5356541102359825
298,14.0,2.0,500.0,14.0,0.0,0.0,0.5356541102359825
299,14.0,2.0,500.0,14.0,0.0,0.0,0.5356541102359825
300,14.0,2.0,500.0,14.0,0.0,0.0,0.5356541102359825
301,14.0,2.0,500.0,14.0,0.0,0.0,0.5356541102359825
302,14.0,2.0,500.0,14.0,0.0,0.0,0.5356541102359825
303,2.0,3.0,750.0,52.0,0.0,0.0,0.5000001497889323
304,14.0,6.0,1500.0,34.0,0.0,0.0,0.49999978377176063
305,11.0,5.0,1250.0,37.0,1.0,1.0,0.7310540403053124
306,4.0,5.0,1250.0,74.0,0.0,0.0,0.4999999341898257
307,11.0,3.0,750.0,23.0,0.0,0.0,0.5000001679729472
308,16.0,4.0,1000.0,23.0,0.0,0.0,0.49999959004398115
309,16.0,3.0,750.0,19.0,0.0,0.0,0.4999997908586655
310,11.0,5.0,1250.0,38.0,0.0,0.0,0.5000006176014089
311,11.0,2.0,500.0,16.0,0.0,0.0,0.50000935381021
312,12.0,9.0,2250.0,60.0,0.0,0.0,0.3927212453994275
313,9.0,1.0,250.0,9.0,0.0,0.0,0.500000107688086
314,9.0,1.0,250.0,9.0,0.0,0.0,0.500000107688086
315,4.0,2.0,500.0,29.0,0.0,0.0,0.42242365296498335
316,11.0,2.0,500.0,17.0,0.0,0.0,0.1578783042708408
317,14.0,4.0,1000.0,26.0,0.0,0.0,0.4999990247860984
318,11.0,9.0,2250.0,72.0,1.0,1.0,0.7310583025540567
319,11.0,5.0,1250.0,41.0,0.0,0.0,0.5000014322055252
320,15.0,16.0,4000.0,82.0,0.0,0.0,0.5000000170915505
321,9.0,5.0,1250.0,51.0,1.0,1.0,0.7310578860040853
322,11.0,4.0,1000.0,34.0,0.0,0.0,0.4999998676825292
323,14.0,8.0,2000.0,50.0,1.0,1.0,0.6224592285529356
324,16.0,7.0,1750.0,38.0,0.0,0.0,0.49999994505712114
325,14.0,2.0,500.0,16.0,0.0,0.0,0.5000032632006525
326,2.0,2.0,500.0,41.0,0.0,0.0,0.5000008599720951
327,14.0,16.0,4000.0,98.0,0.0,0.0,0.5000001351396194
328,14.0,4.0,1000.0,28.0,1.0,1.0,0.7310574152126204
329,16.0,7.0,1750.0,39.0,0.0,0.0,0.44077075663042964
330,14.0,7.0,1750.0,47.0,0.0,0.0,0.5000002185307654
331,16.0,6.0,1500.0,35.0,0.0,1.0,0.6224593318107545
332,16.0,6.0,1500.0,35.0,1.0,1.0,0.6224593318107545
333,11.0,7.0,1750.0,62.0,1.0,1.0,0.7310582803302742
334,16.0,2.0,500.0,16.0,0.0,0.0,0.5000007127967878
335,16.0,3.0,750.0,21.0,1.0,1.0,0.6224585784407938
336,11.0,3.0,750.0,28.0,0.0,0.0,0.49999989116658544
337,11.0,7.0,1750.0,64.0,0.0,0.0,0.5000001408536325
338,11.0,1.0,250.0,11.0,1.0,0.0,0.5453297769364622
339,9.0,3.0,750.0,34.0,0.0,0.0,0.5000003045253174
340,14.0,4.0,1000.0,30.0,0.0,0.0,0.5000003891178675
341,23.0,38.0,9500.0,98.0,0.0,0.0,0.5000001283538362
342,11.0,6.0,1500.0,58.0,0.0,0.0,0.5000001754701026
343,11.0,1.0,250.0,11.0,0.0,0.0,0.5453297769364622
344,11.0,1.0,250.0,11.0,0.0,0.0,0.5453297769364622
345,11.0,1.0,250.0,11.0,0.0,0.0,0.5453297769364622
346,11.0,1.0,250.0,11.0,0.0,0.0,0.5453297769364622
347,11.0,1.0,250.0,11.0,0.0,0.0,0.5453297769364622
348,11.0,1.0,250.0,11.0,0.0,0.0,0.5453297769364622
349,11.0,1.0,250.0,11.0,0.0,0.0,0.5453297769364622
350,11.0,1.0,250.0,11.0,0.0,0.0,0.5453297769364622
351,11.0,2.0,500.0,21.0,0.0,1.0,0.8904656462660039
352,11.0,5.0,1250.0,50.0,0.0,0.0,0.5000005739865236
353,11.0,2.0,500.0,21.0,0.0,1.0,0.8904656462660039
354,16.0,4.0,1000.0,28.0,0.0,0.0,0.49999995282423093
355,4.0,2.0,500.0,41.0,0.0,0.0,0.49999964953137715
356,16.0,6.0,1500.0,40.0,0.0,0.0,0.500000274701603
357,14.0,3.0,750.0,26.0,0.0,0.0,0.5000003888274813
358,9.0,2.0,500.0,26.0,0.0,0.0,0.5000020335045864
359,21.0,16.0,4000.0,64.0,0.0,0.0,0.4999999720227726
360,14.0,6.0,1500.0,51.0,0.0,0.0,0.5000002287835575
361,11.0,2.0,500.0,24.0,0.0,0.0,0.5000040596263121
362,4.0,3.0,750.0,71.0,0.0,0.0,0.5000000118079316
363,21.0,13.0,3250.0,57.0,0.0,0.0,0.5000002276826077
364,11.0,6.0,1500.0,71.0,0.0,0.0,0.5000000281420666
365,14.0,2.0,500.0,21.0,1.0,0.0,0.4808397623721402
366,23.0,15.0,3750.0,57.0,0.0,0.0,0.5000001281054524
367,14.0,4.0,1000.0,38.0,0.0,0.0,0.5000005011708377
368,11.0,2.0,500.0,26.0,0.0,0.0,0.5000049753195841
369,16.0,5.0,1250.0,40.0,1.0,1.0,0.7310589529015588
370,4.0,2.0,500.0,51.0,1.0,1.0,0.7310581884998918
371,14.0,3.0,750.0,31.0,0.0,0.0,0.4037469669057319
372,4.0,2.0,500.0,52.0,0.0,1.0,0.7876732540303392
373,9.0,4.0,1000.0,65.0,0.0,0.0,0.4999998014036015
374,14.0,4.0,1000.0,40.0,0.0,0.0,0.5000000612369384
375,11.0,3.0,750.0,40.0,1.0,1.0,0.7310582026067088
376,14.0,5.0,1250.0,50.0,0.0,0.0,0.5000007713426768
377,14.0,1.0,250.0,14.0,0.0,0.0,0.5000000219638251
378,14.0,1.0,250.0,14.0,0.0,0.0,0.5000000219638251
379,14.0,1.0,250.0,14.0,0.0,0.0,0.5000000219638251
380,14.0,1.0,250.0,14.0,0.0,0.0,0.5000000219638251
381,14.0,1.0,250.0,14.0,0.0,0.0,0.5000000219638251
382,14.0,1.0,250.0,14.0,0.0,0.0,0.5000000219638251
383,14.0,1.0,250.0,14.0,0.0,0.0,0.5000000219638251
384,14.0,1.0,250.0,14.0,0.0,0.0,0.5000000219638251
385,14.0,7.0,1750.0,72.0,0.0,0.0,0.5000003942203951
386,14.0,1.0,250.0,14.0,0.0,0.0,0.5000000219638251
387,14.0,1.0,250.0,14.0,0.0,0.0,0.5000000219638251
388,9.0,3.0,750.0,52.0,0.0,0.0,0.39792436401708514
389,14.0,7.0,1750.0,73.0,0.0,0.0,0.4999997276209011
390,11.0,4.0,1000.0,58.0,0.0,0.0,0.5000002016808912
391,11.0,4.0,1000.0,59.0,0.0,0.0,0.4999998079937782
