,0,1,2,3,y_true,y_predict,y_proba
97,4.0,9.0,2250.0,38.0,1.0,1.0,0.7310581160090968
98,4.0,4.0,1000.0,14.0,1.0,1.0,0.7310583827008491
99,5.0,7.0,1750.0,26.0,1.0,1.0,0.731058406528216
100,4.0,8.0,2000.0,34.0,1.0,0.0,0.4590993951349408
101,2.0,13.0,3250.0,76.0,1.0,1.0,0.7310582671775905
102,4.0,9.0,2250.0,40.0,0.0,0.0,0.4248232144084744
103,2.0,5.0,1250.0,26.0,0.0,0.0,0.49999983382360474
104,2.0,5.0,1250.0,26.0,0.0,0.0,0.49999983382360474
105,6.0,17.0,4250.0,70.0,0.0,0.0,0.5143156326406175
106,0.0,8.0,2000.0,59.0,0.0,0.0,0.5380362714048659
107,3.0,5.0,1250.0,26.0,0.0,0.0,0.5000000761797254
108,2.0,3.0,750.0,14.0,0.0,0.0,0.5000000134879224
109,2.0,10.0,2500.0,64.0,0.0,0.0,0.4999999762860351
110,4.0,5.0,1250.0,23.0,1.0,0.0,0.6224591907128273
111,4.0,9.0,2250.0,46.0,0.0,0.0,0.4999997943766212
112,4.0,5.0,1250.0,23.0,0.0,0.0,0.6224591907128273
113,4.0,8.0,2000.0,40.0,1.0,1.0,0.7310581969865726
114,2.0,12.0,3000.0,82.0,0.0,0.0,0.4999998145479711
115,11.0,24.0,6000.0,64.0,0.0,0.0,0.4999999982506632
116,2.0,7.0,1750.0,46.0,1.0,1.0,0.7310582811452399
117,4.0,11.0,2750.0,61.0,0.0,0.0,0.5000001359722751
118,1.0,7.0,1750.0,57.0,0.0,0.0,0.5000000821989647
119,2.0,11.0,2750.0,79.0,1.0,1.0,0.7310583000218366
120,2.0,3.0,750.0,16.0,1.0,1.0,0.7310582754000805
121,4.0,5.0,1250.0,26.0,1.0,1.0,0.7310581550160761
122,2.0,6.0,1500.0,41.0,1.0,1.0,0.7310582461577719
123,2.0,5.0,1250.0,33.0,1.0,1.0,0.7310581806711328
124,2.0,4.0,1000.0,26.0,0.0,0.0,0.5000000734220994
125,2.0,5.0,1250.0,34.0,0.0,0.0,0.5000001117522126
126,4.0,8.0,2000.0,46.0,1.0,1.0,0.7310583709091044
127,2.0,4.0,1000.0,26.0,0.0,0.0,0.5000000734220994
128,4.0,8.0,2000.0,48.0,1.0,1.0,0.7310581890132393
129,2.0,2.0,500.0,10.0,1.0,0.0,0.6224593010295271
130,4.0,5.0,1250.0,28.0,0.0,0.0,0.5000002050119581
131,2.0,12.0,3000.0,95.0,0.0,0.0,0.50000008042759
132,2.0,2.0,500.0,10.0,0.0,0.0,0.6224593010295271
133,4.0,6.0,1500.0,35.0,0.0,0.0,0.582570122993482
134,2.0,11.0,2750.0,88.0,0.0,0.0,0.49999997660500783
135,2.0,3.0,750.0,19.0,0.0,0.0,0.500000072330491
136,2.0,5.0,1250.0,37.0,0.0,0.0,0.49999991299240315
137,2.0,12.0,3000.0,98.0,0.0,0.0,0.49999983437150797
138,9.0,5.0,1250.0,19.0,0.0,0.0,0.5000003903454135
139,2.0,2.0,500.0,11.0,0.0,0.0,0.5986876514674585
140,2.0,9.0,2250.0,74.0,0.0,0.0,0.5000000149681055
141,5.0,14.0,3500.0,86.0,0.0,0.0,0.6093560996132672
142,4.0,3.0,750.0,16.0,0.0,0.0,0.4999999651017033
143,4.0,3.0,750.0,16.0,0.0,0.0,0.4999999651017033
144,4.0,2.0,500.0,9.0,1.0,1.0,0.7310585427223268
145,4.0,3.0,750.0,16.0,1.0,0.0,0.4999999651017033
146,6.0,3.0,750.0,14.0,0.0,0.0,0.4999998253491517
147,2.0,2.0,500.0,11.0,0.0,0.0,0.5986876514674585
148,2.0,2.0,500.0,11.0,1.0,0.0,0.5986876514674585
149,2.0,2.0,500.0,11.0,0.0,0.0,0.5986876514674585
150,2.0,7.0,1750.0,58.0,1.0,0.0,0.32003638647172
151,4.0,6.0,1500.0,39.0,0.0,0.0,0.5000000699951846
152,4.0,11.0,2750.0,78.0,0.0,0.0,0.45599382012621625
153,2.0,1.0,250.0,2.0,1.0,0.0,0.5277492253393274
154,2.0,1.0,250.0,2.0,0.0,0.0,0.5277492253393274
155,2.0,1.0,250.0,2.0,0.0,0.0,0.5277492253393274
156,2.0,1.0,250.0,2.0,0.0,0.0,0.5277492253393274
157,2.0,1.0,250.0,2.0,0.0,0.0,0.5277492253393274
158,2.0,1.0,250.0,2.0,0.0,0.0,0.5277492253393274
159,2.0,1.0,250.0,2.0,0.0,0.0,0.5277492253393274
160,2.0,1.0,250.0,2.0,0.0,0.0,0.5277492253393274
161,2.0,1.0,250.0,2.0,0.0,0.0,0.5277492253393274
162,2.0,1.0,250.0,2.0,0.0,0.0,0.5277492253393274
163,2.0,1.0,250.0,2.0,1.0,0.0,0.5277492253393274
164,2.0,1.0,250.0,2.0,1.0,0.0,0.5277492253393274
165,2.0,1.0,250.0,2.0,1.0,0.0,0.5277492253393274
166,2.0,1.0,250.0,2.0,0.0,0.0,0.5277492253393274
167,2.0,1.0,250.0,2.0,0.0,0.0,0.5277492253393274
168,2.0,1.0,250.0,2.0,0.0,0.0,0.5277492253393274
169,2.0,1.0,250.0,2.0,0.0,0.0,0.5277492253393274
170,2.0,1.0,250.0,2.0,0.0,0.0,0.5277492253393274
171,2.0,1.0,250.0,2.0,0.0,0.0,0.5277492253393274
172,2.0,1.0,250.0,2.0,0.0,0.0,0.5277492253393274
173,2.0,1.0,250.0,2.0,0.0,0.0,0.5277492253393274
174,2.0,1.0,250.0,2.0,0.0,0.0,0.5277492253393274
175,11.0,10.0,2500.0,35.0,0.0,0.0,0.5000003833103683
176,11.0,4.0,1000.0,16.0,1.0,0.0,0.5062337041388695
177,4.0,5.0,1250.0,33.0,1.0,1.0,0.7310582431541229
178,4.0,6.0,1500.0,41.0,1.0,0.0,0.4304724078621517
179,2.0,3.0,750.0,22.0,0.0,0.0,0.4999999944620011
180,4.0,4.0,1000.0,26.0,1.0,0.0,0.41141713019085513
181,10.0,4.0,1000.0,16.0,0.0,0.0,0.5000000807584727
182,2.0,4.0,1000.0,35.0,0.0,0.0,0.49999972990933006
183,4.0,12.0,3000.0,88.0,0.0,0.0,0.5000000910123471
184,13.0,8.0,2000.0,26.0,0.0,0.0,0.48877384242712274
185,11.0,9.0,2250.0,33.0,0.0,0.0,0.552301635491758
186,4.0,5.0,1250.0,34.0,0.0,0.0,0.46770752676735033
187,4.0,4.0,1000.0,26.0,0.0,0.0,0.41141713019085513
188,8.0,15.0,3750.0,77.0,0.0,0.0,0.5000001016397346
189,4.0,5.0,1250.0,35.0,1.0,1.0,0.7310581428377737
190,4.0,7.0,1750.0,52.0,0.0,0.0,0.49999999404065837
191,4.0,7.0,1750.0,52.0,0.0,0.0,0.49999999404065837
192,2.0,4.0,1000.0,35.0,0.0,0.0,0.49999972990933006
193,11.0,11.0,2750.0,42.0,0.0,0.0,0.5220821967957132
194,2.0,2.0,500.0,14.0,0.0,0.0,0.5000000284113745
195,2.0,5.0,1250.0,47.0,1.0,1.0,0.7310583118807188
196,9.0,8.0,2000.0,38.0,1.0,1.0,0.7310582850676911
197,4.0,6.0,1500.0,47.0,0.0,0.0,0.555306243150389
198,11.0,7.0,1750.0,29.0,0.0,0.0,0.49999982404543125
199,9.0,9.0,2250.0,45.0,0.0,0.0,0.4999999295458098
200,4.0,6.0,1500.0,52.0,0.0,0.0,0.49999969650235826
201,4.0,7.0,1750.0,58.0,0.0,0.0,0.5000000155304246
202,6.0,2.0,500.0,11.0,1.0,1.0,0.7310583484733912
203,4.0,7.0,1750.0,58.0,0.0,0.0,0.5000000155304246
204,11.0,9.0,2250.0,38.0,0.0,0.0,0.49999992606856397
205,11.0,6.0,1500.0,26.0,0.0,0.0,0.5000000774752625
206,2.0,2.0,500.0,16.0,0.0,0.0,0.4999998147015277
207,2.0,7.0,1750.0,76.0,0.0,0.0,0.49999990939264793
208,11.0,6.0,1500.0,27.0,0.0,1.0,0.6410508602270207
209,11.0,3.0,750.0,14.0,0.0,0.0,0.3973403936712393
210,4.0,1.0,250.0,4.0,0.0,0.0,0.5515404101892862
211,4.0,1.0,250.0,4.0,0.0,0.0,0.5515404101892862
212,4.0,1.0,250.0,4.0,0.0,0.0,0.5515404101892862
213,4.0,1.0,250.0,4.0,0.0,0.0,0.5515404101892862
214,4.0,1.0,250.0,4.0,0.0,0.0,0.5515404101892862
215,4.0,1.0,250.0,4.0,1.0,0.0,0.5515404101892862
216,4.0,1.0,250.0,4.0,0.0,0.0,0.5515404101892862
217,4.0,1.0,250.0,4.0,0.0,0.0,0.5515404101892862
218,4.0,1.0,250.0,4.0,0.0,0.0,0.5515404101892862
219,4.0,1.0,250.0,4.0,0.0,0.0,0.5515404101892862
220,4.0,1.0,250.0,4.0,0.0,0.0,0.5515404101892862
221,4.0,1.0,250.0,4.0,1.0,0.0,0.5515404101892862
222,4.0,1.0,250.0,4.0,1.0,0.0,0.5515404101892862
223,4.0,1.0,250.0,4.0,0.0,0.0,0.5515404101892862
224,4.0,1.0,250.0,4.0,1.0,0.0,0.5515404101892862
225,4.0,1.0,250.0,4.0,1.0,0.0,0.5515404101892862
226,4.0,1.0,250.0,4.0,0.0,0.0,0.5515404101892862
227,4.0,3.0,750.0,24.0,0.0,0.0,0.5000000731488431
228,4.0,1.0,250.0,4.0,0.0,0.0,0.5515404101892862
229,4.0,1.0,250.0,4.0,0.0,0.0,0.5515404101892862
230,4.0,1.0,250.0,4.0,0.0,0.0,0.5515404101892862
231,4.0,1.0,250.0,4.0,1.0,0.0,0.5515404101892862
232,4.0,1.0,250.0,4.0,0.0,0.0,0.5515404101892862
233,10.0,8.0,2000.0,39.0,0.0,0.0,0.49999994539361897
234,14.0,7.0,1750.0,26.0,0.0,0.0,0.5359650994924456
235,8.0,10.0,2500.0,63.0,0.0,0.0,0.5000000104658483
236,11.0,3.0,750.0,15.0,0.0,0.0,0.48109889150175633
237,4.0,2.0,500.0,14.0,0.0,0.0,0.36729111659677527
238,2.0,4.0,1000.0,43.0,0.0,0.0,0.4999999647476447
239,8.0,9.0,2250.0,58.0,0.0,0.0,0.49999996669069335
240,8.0,8.0,2000.0,52.0,1.0,1.0,0.6393209498509016
241,11.0,22.0,5500.0,98.0,0.0,0.0,0.499999891583963
242,4.0,3.0,750.0,25.0,1.0,1.0,0.7310582591946899
243,11.0,17.0,4250.0,79.0,1.0,0.0,0.4774700898640826
244,9.0,2.0,500.0,11.0,0.0,0.0,0.49999997142979274
245,4.0,5.0,1250.0,46.0,0.0,0.0,0.49999984544009685
246,11.0,12.0,3000.0,58.0,0.0,0.0,0.49999993097597306
247,7.0,12.0,3000.0,86.0,0.0,0.0,0.5000000492992387
248,11.0,2.0,500.0,11.0,0.0,0.0,0.49999998960779735
249,11.0,2.0,500.0,11.0,0.0,0.0,0.49999998960779735
250,11.0,2.0,500.0,11.0,0.0,0.0,0.49999998960779735
251,2.0,6.0,1500.0,75.0,0.0,0.0,0.49999987914249056
252,11.0,8.0,2000.0,41.0,1.0,1.0,0.731057958592809
253,11.0,3.0,750.0,16.0,1.0,1.0,0.7310582179436974
254,12.0,13.0,3250.0,59.0,0.0,0.0,0.5304108972928411
255,2.0,3.0,750.0,35.0,0.0,0.0,0.49999993220126226
256,16.0,8.0,2000.0,28.0,0.0,0.0,0.5000001060731107
257,11.0,7.0,1750.0,37.0,0.0,0.0,0.6088236885975055
258,4.0,3.0,750.0,28.0,0.0,0.0,0.37044329124695746
259,12.0,12.0,3000.0,58.0,0.0,0.0,0.4999998761160009
260,4.0,4.0,1000.0,41.0,0.0,0.0,0.5000000745135371
261,11.0,14.0,3500.0,73.0,1.0,1.0,0.7310582385487554
262,2.0,2.0,500.0,23.0,0.0,0.0,0.3798730676161825
263,2.0,3.0,750.0,38.0,1.0,1.0,0.7310581244355706
264,4.0,5.0,1250.0,58.0,0.0,0.0,0.5000000164012415
265,4.0,4.0,1000.0,43.0,1.0,1.0,0.7310580940357668
266,3.0,2.0,500.0,23.0,0.0,0.0,0.4999999910089818
267,11.0,8.0,2000.0,46.0,0.0,0.0,0.49999975603648283
268,4.0,7.0,1750.0,82.0,0.0,0.0,0.28460364350564543
269,13.0,4.0,1000.0,21.0,0.0,0.0,0.5000000723592022
270,16.0,11.0,2750.0,40.0,0.0,0.0,0.5000001649830378
271,16.0,7.0,1750.0,28.0,0.0,0.0,0.3452532474289096
272,7.0,2.0,500.0,16.0,0.0,0.0,0.4999999321511831
273,4.0,5.0,1250.0,58.0,0.0,0.0,0.5000000164012415
274,4.0,5.0,1250.0,58.0,0.0,0.0,0.5000000164012415
275,4.0,4.0,1000.0,46.0,0.0,0.0,0.4999997466918146
276,14.0,13.0,3250.0,57.0,0.0,0.0,0.49999987384347827
277,4.0,3.0,750.0,34.0,0.0,0.0,0.4771248034284997
278,14.0,18.0,4500.0,78.0,0.0,0.0,0.49721139837684597
279,11.0,8.0,2000.0,48.0,0.0,0.0,0.5000000367659945
280,14.0,16.0,4000.0,70.0,0.0,0.0,0.4653068103579832
281,14.0,4.0,1000.0,22.0,1.0,1.0,0.7310582277277762
282,14.0,5.0,1250.0,26.0,0.0,0.0,0.5000003302534062
283,8.0,2.0,500.0,16.0,0.0,0.0,0.4999998755216547
284,11.0,5.0,1250.0,33.0,0.0,0.0,0.4999997185239366
285,11.0,2.0,500.0,14.0,0.0,0.0,0.49999974265292224
286,4.0,2.0,500.0,23.0,0.0,0.0,0.49999994319053365
287,9.0,2.0,500.0,16.0,1.0,1.0,0.6415008055391442
288,14.0,5.0,1250.0,28.0,1.0,0.0,0.6224592384548022
289,14.0,3.0,750.0,19.0,1.0,1.0,0.7310582830192953
290,14.0,4.0,1000.0,23.0,1.0,1.0,0.731058238739048
291,16.0,12.0,3000.0,50.0,0.0,0.0,0.5740449780778043
292,11.0,4.0,1000.0,28.0,0.0,0.0,0.4969651354984899
293,11.0,5.0,1250.0,35.0,0.0,0.0,0.4999999234225398
294,11.0,5.0,1250.0,35.0,0.0,0.0,0.4999999234225398
295,2.0,4.0,1000.0,70.0,0.0,0.0,0.4999997127556924
296,14.0,5.0,1250.0,28.0,0.0,0.0,0.6224592384548022
297,14.0,2.0,500.0,14.0,0.0,0.0,0.5356536307608488
298,14.0,2.0,500.0,14.0,0.0,0.0,0.5356536307608488
299,14.0,2.0,500.0,14.0,0.0,0.0,0.5356536307608488
300,14.0,2.0,500.0,14.0,0.0,0.0,0.5356536307608488
301,14.0,2.0,500.0,14.0,0.0,0.0,0.5356536307608488
302,14.0,2.0,500.0,14.0,0.0,0.0,0.5356536307608488
303,2.0,3.0,750.0,52.0,0.0,0.0,0.48012159085997336
304,14.0,6.0,1500.0,34.0,0.0,0.0,0.5034391856789772
305,11.0,5.0,1250.0,37.0,1.0,1.0,0.7310582883103577
306,4.0,5.0,1250.0,74.0,0.0,0.0,0.4999999609896146
307,11.0,3.0,750.0,23.0,0.0,0.0,0.499999876790647
308,16.0,4.0,1000.0,23.0,0.0,0.0,0.5654867273511975
309,16.0,3.0,750.0,19.0,0.0,0.0,0.3931004816349061
310,11.0,5.0,1250.0,38.0,0.0,0.0,0.500000134557955
311,11.0,2.0,500.0,16.0,0.0,0.0,0.4999999404717894
312,12.0,9.0,2250.0,60.0,0.0,0.0,0.41516546951598127
313,9.0,1.0,250.0,9.0,0.0,0.0,0.49999998854073985
314,9.0,1.0,250.0,9.0,0.0,0.0,0.49999998854073985
315,4.0,2.0,500.0,29.0,0.0,0.0,0.5000001166714432
316,11.0,2.0,500.0,17.0,0.0,0.0,0.5000001582648427
317,14.0,4.0,1000.0,26.0,0.0,0.0,0.49999998873199886
318,11.0,9.0,2250.0,72.0,1.0,1.0,0.7310581406807305
319,11.0,5.0,1250.0,41.0,0.0,0.0,0.499999924178897
320,15.0,16.0,4000.0,82.0,0.0,0.0,0.500000016029606
321,9.0,5.0,1250.0,51.0,1.0,1.0,0.731058179132312
322,11.0,4.0,1000.0,34.0,0.0,0.0,0.5000001223001477
323,14.0,8.0,2000.0,50.0,1.0,1.0,0.6224594116479436
324,16.0,7.0,1750.0,38.0,0.0,0.0,0.5000001765456478
325,14.0,2.0,500.0,16.0,0.0,0.0,0.4999998371814049
326,2.0,2.0,500.0,41.0,0.0,0.0,0.49999994556727095
327,14.0,16.0,4000.0,98.0,0.0,0.0,0.5982156359528388
328,14.0,4.0,1000.0,28.0,1.0,1.0,0.7310584095746996
329,16.0,7.0,1750.0,39.0,0.0,0.0,0.49999995700479644
330,14.0,7.0,1750.0,47.0,0.0,0.0,0.49999975193646745
331,16.0,6.0,1500.0,35.0,0.0,0.0,0.62245922813063
332,16.0,6.0,1500.0,35.0,1.0,0.0,0.62245922813063
333,11.0,7.0,1750.0,62.0,1.0,1.0,0.7310583245053354
334,16.0,2.0,500.0,16.0,0.0,0.0,0.5000000235131248
335,16.0,3.0,750.0,21.0,1.0,0.0,0.622459183749716
336,11.0,3.0,750.0,28.0,0.0,0.0,0.49999979469401384
337,11.0,7.0,1750.0,64.0,0.0,0.0,0.4999999981712778
338,11.0,1.0,250.0,11.0,1.0,0.0,0.5415704771416213
339,9.0,3.0,750.0,34.0,0.0,0.0,0.5000000254814884
340,14.0,4.0,1000.0,30.0,0.0,0.0,0.5000000839060716
341,23.0,38.0,9500.0,98.0,0.0,0.0,0.5000000280845928
342,11.0,6.0,1500.0,58.0,0.0,0.0,0.4999996864382773
343,11.0,1.0,250.0,11.0,0.0,0.0,0.5415704771416213
344,11.0,1.0,250.0,11.0,0.0,0.0,0.5415704771416213
345,11.0,1.0,250.0,11.0,0.0,0.0,0.5415704771416213
346,11.0,1.0,250.0,11.0,0.0,0.0,0.5415704771416213
347,11.0,1.0,250.0,11.0,0.0,0.0,0.5415704771416213
348,11.0,1.0,250.0,11.0,0.0,0.0,0.5415704771416213
349,11.0,1.0,250.0,11.0,0.0,0.0,0.5415704771416213
350,11.0,1.0,250.0,11.0,0.0,0.0,0.5415704771416213
351,11.0,2.0,500.0,21.0,0.0,0.0,0.5000004505603338
352,11.0,5.0,1250.0,50.0,0.0,0.0,0.5000000315613432
353,11.0,2.0,500.0,21.0,0.0,0.0,0.5000004505603338
354,16.0,4.0,1000.0,28.0,0.0,0.0,0.5000000132743135
355,4.0,2.0,500.0,41.0,0.0,0.0,0.4999999640682093
356,16.0,6.0,1500.0,40.0,0.0,0.0,0.5000000391434762
357,14.0,3.0,750.0,26.0,0.0,0.0,0.4999998388242841
358,9.0,2.0,500.0,26.0,0.0,0.0,0.4999999394090804
359,21.0,16.0,4000.0,64.0,0.0,0.0,0.5000001842458388
360,14.0,6.0,1500.0,51.0,0.0,0.0,0.4459528921337353
361,11.0,2.0,500.0,24.0,0.0,0.0,0.5000001205146117
362,4.0,3.0,750.0,71.0,0.0,0.0,0.49999990008723594
363,21.0,13.0,3250.0,57.0,0.0,0.0,0.4999998312470877
364,11.0,6.0,1500.0,71.0,0.0,0.0,0.5000000768388679
365,14.0,2.0,500.0,21.0,1.0,1.0,0.7310582471235224
366,23.0,15.0,3750.0,57.0,0.0,0.0,0.50000017596287
367,14.0,4.0,1000.0,38.0,0.0,0.0,0.4999998602446021
368,11.0,2.0,500.0,26.0,0.0,0.0,0.3556727211192416
369,16.0,5.0,1250.0,40.0,1.0,1.0,0.7310582966437953
370,4.0,2.0,500.0,51.0,1.0,0.0,0.5028197538671807
371,14.0,3.0,750.0,31.0,0.0,0.0,0.5000001727986442
372,4.0,2.0,500.0,52.0,0.0,0.0,0.49999985157726556
373,9.0,4.0,1000.0,65.0,0.0,0.0,0.4999997711357989
374,14.0,4.0,1000.0,40.0,0.0,0.0,0.5000001976847571
375,11.0,3.0,750.0,40.0,1.0,0.0,0.5245649200263446
376,14.0,5.0,1250.0,50.0,0.0,0.0,0.5849616198550783
377,14.0,1.0,250.0,14.0,0.0,0.0,0.49999999504574194
378,14.0,1.0,250.0,14.0,0.0,0.0,0.49999999504574194
379,14.0,1.0,250.0,14.0,0.0,0.0,0.49999999504574194
380,14.0,1.0,250.0,14.0,0.0,0.0,0.49999999504574194
381,14.0,1.0,250.0,14.0,0.0,0.0,0.49999999504574194
382,14.0,1.0,250.0,14.0,0.0,0.0,0.49999999504574194
383,14.0,1.0,250.0,14.0,0.0,0.0,0.49999999504574194
384,14.0,1.0,250.0,14.0,0.0,0.0,0.49999999504574194
385,14.0,7.0,1750.0,72.0,0.0,0.0,0.4999999908600394
386,14.0,1.0,250.0,14.0,0.0,0.0,0.49999999504574194
387,14.0,1.0,250.0,14.0,0.0,0.0,0.49999999504574194
388,9.0,3.0,750.0,52.0,0.0,0.0,0.49999960400561216
389,14.0,7.0,1750.0,73.0,0.0,0.0,0.5675170185468125
390,11.0,4.0,1000.0,58.0,0.0,0.0,0.4999996877904125
391,11.0,4.0,1000.0,59.0,0.0,0.0,0.49999978336292844
