,0,y_predict
327,1973.4692192192192,-730.0555769604108
328,1973.516016016016,1068.2002163069337
329,1973.5628128128128,-2252.532242809258
330,1973.6096096096096,-442.931138559926
331,1973.6564064064064,-216.19551963654348
332,1973.7032032032032,188.29227324364575
333,1973.75,327.0480080783672
334,1973.7967967967968,-749.5820878691143
335,1973.8435935935936,1842.74637653163
336,1973.8903903903904,619.2703680093937
337,1973.9371871871872,169.92182404425927
338,1973.983983983984,-2362.6863714963183
339,1974.0307807807808,208.9024410394355
340,1974.0775775775776,104.21811082261401
341,1974.1243743743744,-1684.835850081806
342,1974.1711711711712,1194.8411785052342
343,1974.217967967968,853.6010639378006
344,1974.2647647647648,1545.9526097124397
345,1974.3115615615616,841.1475613847687
346,1974.3583583583584,1561.5202064209516
347,1974.4051551551552,245.25763651972
348,1974.451951951952,93.27785909782105
349,1974.4987487487488,594.6948352820373
350,1974.5455455455456,109.56917465110956
351,1974.5923423423424,1836.0467429750336
352,1974.6391391391392,221.31095644720682
353,1974.685935935936,-36.034151479536895
354,1974.7327327327328,-230.71577737217237
355,1974.7795295295296,821.8668376239928
356,1974.8263263263264,-144.3751556451296
357,1974.8731231231232,-193.99684694725707
358,1974.91991991992,2218.4409541993555
359,1974.9667167167167,1484.4163034747803
360,1975.0135135135135,2314.1576905338534
361,1975.0603103103103,696.3565356008818
362,1975.1071071071071,817.9587843802024
363,1975.153903903904,3.8384592592977733
364,1975.2007007007007,-1371.458946852533
365,1975.2474974974975,397.7185446551107
366,1975.2942942942943,120.55355231853449
367,1975.3410910910911,529.2053845037223
368,1975.387887887888,-439.1752371353834
369,1975.4346846846847,1726.4364795311053
370,1975.4814814814815,1114.6379593125903
371,1975.5282782782783,-1208.8917540146988
372,1975.5750750750751,58.70059224063743
373,1975.621871871872,-1303.2169386851028
374,1975.6686686686687,242.1809795660558
375,1975.7154654654655,-416.393311598065
376,1975.7622622622623,-694.227481773179
377,1975.809059059059,-84.79409640000236
378,1975.855855855856,295.25616037145545
379,1975.9026526526527,846.2592039984224
380,1975.9494494494495,-1561.664447451393
381,1975.9962462462463,1055.359708107591
382,1976.043043043043,386.92287630936033
383,1976.08983983984,294.91074742190307
384,1976.1366366366367,1471.7437705150357
385,1976.1834334334335,1573.8866198556925
386,1976.2302302302303,1632.5210434196765
387,1976.277027027027,-1514.820997604783
388,1976.323823823824,845.0790133456213
389,1976.3706206206207,-1137.4712274528908
390,1976.4174174174175,-1327.4000258101523
391,1976.4642142142143,-54.410775649617236
392,1976.511011011011,-467.53448607620214
393,1976.5578078078079,1897.6715288544958
394,1976.6046046046047,936.5121971780297
395,1976.6514014014015,1645.9684482168818
396,1976.6981981981983,-420.19264435043135
397,1976.744994994995,478.5401302160357
398,1976.7917917917919,262.8153366098964
399,1976.8385885885887,250.10484483102078
400,1976.8853853853855,1669.896663001366
401,1976.9321821821823,278.0318614033424
402,1976.978978978979,2488.7146146782156
403,1977.0257757757759,1229.6691455888367
404,1977.0725725725727,2159.648712273495
405,1977.1193693693695,475.2329482931565
406,1977.1661661661662,374.84110712259167
407,1977.212962962963,1737.7018869445699
408,1977.2597597597598,1668.3925350009802
409,1977.3065565565566,1957.0834933451308
410,1977.3533533533534,-594.555191917334
411,1977.4001501501502,2713.6284502574476
412,1977.446946946947,100.96344955181918
413,1977.4937437437438,-924.8253207717142
414,1977.5405405405406,-457.8884377014335
415,1977.5873373373374,-96.19750641017652
416,1977.6341341341342,140.83389577623223
417,1977.680930930931,-1089.7966215427844
418,1977.7277277277278,2899.294953512236
419,1977.7745245245246,630.7011131108026
420,1977.8213213213214,1914.9331809459359
421,1977.8681181181182,-12.921957091301621
422,1977.914914914915,-235.70223109875715
423,1977.9617117117118,1351.3064521362
424,1978.0085085085086,-633.40556593707
425,1978.0553053053054,-72.47188355034302
426,1978.1021021021022,-1334.5590779202196
427,1978.148898898899,3968.8168906509986
428,1978.1956956956958,176.55675258266623
429,1978.2424924924926,-881.7160889498971
430,1978.2892892892894,543.7447821379501
431,1978.3360860860862,-397.4491042820089
432,1978.382882882883,757.4211181934238
433,1978.4296796796798,-2265.1620935946944
434,1978.4764764764766,1928.3343218787306
435,1978.5232732732734,258.03087553056855
436,1978.5700700700702,948.2984797072485
437,1978.616866866867,162.5806435203538
438,1978.6636636636638,-785.2348994166882
439,1978.7104604604606,933.2660174390923
440,1978.7572572572574,-1721.148768281833
441,1978.8040540540542,1134.5520616506105
442,1978.850850850851,279.69238222524865
443,1978.8976476476478,2803.445947798717
444,1978.9444444444446,1353.6296259301514
445,1978.9912412412414,475.3299235709743
446,1979.0380380380382,1515.838644063982
447,1979.084834834835,265.11753619116416
448,1979.1316316316318,1168.4174297087168
449,1979.1784284284286,-2006.1245373238135
450,1979.2252252252254,1568.7476445997538
451,1979.2720220220222,1229.8845503835778
452,1979.318818818819,874.2096400487869
453,1979.3656156156158,1452.2302858507749
454,1979.4124124124126,720.0758680191693
455,1979.4592092092093,1013.2734389827735
456,1979.5060060060061,-50.37658311314201
457,1979.552802802803,2171.4673577860312
458,1979.5995995995997,-738.097016768038
459,1979.6463963963965,944.7338667921815
460,1979.6931931931933,2268.330379598196
461,1979.7399899899901,1607.0000877934717
462,1979.786786786787,1111.2173243051207
463,1979.8335835835837,280.5586175188968
464,1979.8803803803805,1238.6606757231355
465,1979.9271771771773,-1208.701202521156
466,1979.9739739739741,757.3476334509156
467,1980.020770770771,-339.8578299812109
468,1980.0675675675677,377.6155991680519
469,1980.1143643643645,1180.7725119440252
470,1980.1611611611613,-74.39777674425405
471,1980.2079579579581,153.40160294942157
472,1980.254754754755,-1175.1833546625853
473,1980.3015515515517,241.33353326076517
474,1980.3483483483485,-2919.657787152459
475,1980.3951451451453,-503.355784354813
476,1980.441941941942,1618.5151596383164
477,1980.488738738739,-77.53229744234214
478,1980.5355355355357,281.18228310542503
479,1980.5823323323325,-762.2109010425792
480,1980.6291291291293,1371.1961727389744
481,1980.675925925926,-836.6800395345409
482,1980.722722722723,-1544.8643897433917
483,1980.7695195195197,-628.4142740649019
484,1980.8163163163165,514.981044995029
485,1980.8631131131133,842.6065020616069
486,1980.90990990991,-968.89517640506
487,1980.9567067067069,752.4121323512568
488,1981.0035035035037,-1342.7450128824667
489,1981.0503003003005,-811.434943200104
490,1981.0970970970973,-1139.9109395309576
491,1981.143893893894,-2359.8010691739205
492,1981.1906906906909,-38.758361767471264
493,1981.2374874874877,-1192.1096119348445
494,1981.2842842842845,-813.4207169685922
495,1981.3310810810813,-420.0774733222369
496,1981.377877877878,896.3432146308453
497,1981.4246746746749,-1064.4610697863518
498,1981.4714714714714,-1982.1074822680935
499,1981.5182682682685,1224.0474281079905
500,1981.565065065065,-371.0734833800429
501,1981.611861861862,-44.943718810487994
502,1981.6586586586586,262.88455376703877
503,1981.7054554554554,1075.5718227952386
504,1981.7522522522522,401.1024091354992
505,1981.799049049049,-687.3654345636787
506,1981.8458458458458,-25.48442376237173
507,1981.8926426426426,-2199.1916274371692
508,1981.9394394394394,-892.1062595957621
509,1981.9862362362362,-677.5566368819465
510,1982.033033033033,-317.87049363327947
511,1982.0798298298298,-170.77274574132585
512,1982.1266266266266,-454.7844335360851
513,1982.1734234234234,-1063.9274865151249
514,1982.2202202202202,-1933.3172510544357
515,1982.267017017017,-610.0493818895558
516,1982.3138138138138,-3367.916592175646
517,1982.3606106106106,-2032.0941554911835
518,1982.4074074074074,-735.4753499583076
519,1982.4542042042042,-390.48766815678664
520,1982.501001001001,-992.2868040417267
521,1982.5477977977978,-2083.8190927602805
522,1982.5945945945946,-267.8729214380849
523,1982.6413913913914,-2093.7080272737
524,1982.6881881881882,-1395.3257436926585
525,1982.734984984985,-2099.0794268354443
526,1982.7817817817818,-619.7978049247788
527,1982.8285785785786,-1664.0233270325257
528,1982.8753753753754,-2607.3102370028614
529,1982.9221721721722,-662.0826595756533
530,1982.968968968969,-3516.226498543957
531,1983.0157657657658,-2602.708489586129
532,1983.0625625625626,-3798.031223388836
533,1983.1093593593594,-1917.0717896946821
534,1983.1561561561562,-2392.4738287856308
535,1983.202952952953,-1668.9197549625992
536,1983.2497497497498,-1198.640113445461
537,1983.2965465465466,-3089.2677652836996
538,1983.3433433433433,766.6575150294642
539,1983.3901401401401,-3166.368445578558
540,1983.436936936937,-2567.6506840654515
541,1983.4837337337337,-2713.869378346928
542,1983.5305305305305,-2183.5617237122287
543,1983.5773273273273,-1844.279378539501
544,1983.6241241241241,-2550.4511419488554
545,1983.670920920921,541.953703781638
546,1983.7177177177177,-3319.2295975818574
547,1983.7645145145145,-616.9060991939655
548,1983.8113113113113,-1407.3663164923846
549,1983.8581081081081,-2000.241842895256
550,1983.904904904905,-2234.8166131788334
551,1983.9517017017017,-2347.6668053589324
552,1983.9984984984985,238.90375209844132
553,1984.0452952952953,-2395.7048183835614
554,1984.0920920920921,-482.807239169675
555,1984.138888888889,-2817.534987318606
556,1984.1856856856857,-1279.1663136273119
557,1984.2324824824825,-1504.5935000387262
558,1984.2792792792793,-2113.9530208774527
559,1984.326076076076,29.51005831259255
560,1984.372872872873,-788.9552444586153
561,1984.4196696696697,1067.6254239503037
562,1984.4664664664665,-1663.6439791657185
563,1984.5132632632633,9.41687344736501
564,1984.56006006006,-1356.6842422028883
565,1984.606856856857,-2453.484733837276
566,1984.6536536536537,-2855.9358462868813
567,1984.7004504504505,-2492.7953761512535
568,1984.7472472472473,443.8012190137
569,1984.794044044044,-3058.5893460914676
570,1984.8408408408409,-1895.9681669112456
571,1984.8876376376377,-1065.0241801140537
572,1984.9344344344345,150.21515405973548
573,1984.9812312312313,-2413.0737329499852
574,1985.028028028028,-2389.872812681576
575,1985.0748248248249,-355.5256436044649
576,1985.1216216216217,-1737.3165570347996
577,1985.1684184184185,-147.7268092215597
578,1985.2152152152153,-2538.1280890251032
579,1985.262012012012,-410.99448868509694
580,1985.3088088088089,-1057.6262396465042
581,1985.3556056056057,-1027.5932453365583
582,1985.4024024024025,-1513.0775513007507
583,1985.4491991991993,-1650.0526771722662
584,1985.495995995996,1380.6135508306206
585,1985.5427927927929,-2256.4063569221767
586,1985.5895895895897,-50.83657420996618
587,1985.6363863863864,288.03967341341314
588,1985.6831831831832,-519.5604303660513
589,1985.72997997998,-2455.131729325148
590,1985.7767767767768,-2611.3759971623
591,1985.8235735735736,-602.7828863320783
592,1985.8703703703704,-2542.1174296417203
593,1985.9171671671672,-78.849991683997
594,1985.963963963964,-1206.009529422196
595,1986.0107607607608,836.6475219369016
596,1986.0575575575576,1647.1111278001147
597,1986.1043543543544,145.91865659334883
598,1986.1511511511512,735.2713284365227
599,1986.197947947948,-389.5461841726279
600,1986.2447447447448,1509.4140233144112
601,1986.2915415415416,789.6436900462049
602,1986.3383383383384,1425.6156158593146
603,1986.3851351351352,569.5080628206072
604,1986.431931931932,801.4269123246426
605,1986.4787287287288,1667.9139347513005
606,1986.5255255255256,-323.71624845330473
607,1986.5723223223224,1331.8437063320218
608,1986.6191191191192,504.1542428685413
609,1986.665915915916,1257.1920564011737
610,1986.7127127127128,2282.402752949894
611,1986.7595095095096,1152.396778215657
612,1986.8063063063064,1093.552934076458
613,1986.8531031031032,965.6950482526173
614,1986.8998998999,794.7749695918069
615,1986.9466966966968,-733.467808838468
616,1986.9934934934936,734.71165285107
617,1987.0402902902904,1727.0353798012616
618,1987.0870870870872,679.8733496073169
619,1987.133883883884,1138.4341555905448
620,1987.1806806806808,2843.0612352227636
621,1987.2274774774776,3433.3830356858703
622,1987.2742742742744,1125.198039235653
623,1987.3210710710712,1193.0088779318808
624,1987.367867867868,1464.822820469806
625,1987.4146646646648,1506.8921791586056
626,1987.4614614614616,1217.5875770380435
627,1987.5082582582584,-165.10532444241824
628,1987.5550550550552,1025.4622654383422
629,1987.601851851852,1883.0066845057172
630,1987.6486486486488,1389.7716404233167
631,1987.6954454454456,-590.4503174141577
632,1987.7422422422424,1029.3012279545364
633,1987.7890390390392,1942.4718840127068
634,1987.835835835836,520.4554306306621
635,1987.8826326326327,2054.5098491089716
636,1987.9294294294295,2044.5926664367694
637,1987.9762262262263,2607.1103285475774
638,1988.0230230230231,783.2762917590061
639,1988.06981981982,637.4488928855214
640,1988.1166166166167,1363.5202356965995
641,1988.1634134134135,1020.1341500364315
642,1988.2102102102103,919.7555326230772
643,1988.2570070070071,866.7434891749159
644,1988.303803803804,4290.696883262705
645,1988.3506006006007,2039.5097299881477
646,1988.3973973973975,2285.9650175474053
647,1988.4441941941943,1901.1103034156583
648,1988.4909909909911,1042.5358332365397
649,1988.537787787788,2659.4864381547713
650,1988.5845845845847,534.0726478320884
651,1988.6313813813815,2168.5901933291375
652,1988.6781781781783,1279.3817283481044
653,1988.724974974975,3086.8974656454634
654,1988.771771771772,2067.2959828532385
655,1988.8185685685687,1827.8883103827416
656,1988.8653653653655,3578.5144826841906
657,1988.9121621621623,993.8102010006264
658,1988.958958958959,3355.0922675632237
659,1989.005755755756,2818.9189863651695
660,1989.0525525525527,3871.1207290673215
661,1989.0993493493495,1774.3512012063923
662,1989.1461461461463,2485.69516566007
663,1989.192942942943,3770.3275311154425
664,1989.23973973974,627.3595705337043
665,1989.2865365365367,1890.1777292986603
666,1989.3333333333335,354.246529691159
667,1989.3801301301303,1902.9590219765648
668,1989.426926926927,1328.5825096496471
669,1989.4737237237239,2390.217867574639
670,1989.5205205205207,2263.7753806397823
671,1989.5673173173175,1830.5084955325783
672,1989.6141141141143,2660.356503117684
673,1989.660910910911,-167.76675758890698
674,1989.7077077077079,2447.1150170792107
675,1989.7545045045047,610.8994726926383
676,1989.8013013013015,998.6711920454329
677,1989.8480980980983,1850.3343198556006
678,1989.894894894895,2416.376562864666
679,1989.9416916916919,3003.093425871292
680,1989.9884884884887,1089.4567960139384
681,1990.0352852852855,1299.1798336983966
682,1990.0820820820823,662.7957361604135
683,1990.128878878879,2734.7645894241923
684,1990.1756756756758,-228.24042450653687
685,1990.2224724724726,1371.275056987434
686,1990.2692692692694,2204.9054682910787
687,1990.3160660660662,434.8002673942494
688,1990.362862862863,1306.4340806982539
689,1990.4096596596598,-360.92502361964716
690,1990.4564564564566,710.5576535562277
691,1990.5032532532534,-1172.655432942824
692,1990.5500500500502,1505.8789891007375
693,1990.596846846847,1253.9923680784214
694,1990.6436436436438,1277.415766962193
695,1990.6904404404406,2199.4912099084117
696,1990.7372372372374,919.8244071545066
697,1990.784034034034,3076.2011298600605
698,1990.830830830831,508.02032111758615
699,1990.8776276276276,2102.2440798581442
700,1990.9244244244246,607.1837989290658
701,1990.9712212212212,1814.106010503631
702,1991.0180180180182,3281.8192204019606
703,1991.0648148148148,906.9568702697841
704,1991.1116116116116,2857.273512460322
705,1991.1584084084084,2019.1799596602227
706,1991.2052052052052,1830.4108091629198
707,1991.252002002002,-77.54290061623014
708,1991.2987987987988,2180.5789420928863
709,1991.3455955955956,1122.5192111914046
710,1991.3923923923924,-133.25168385104058
711,1991.4391891891892,2561.14849223905
712,1991.485985985986,1497.4347731009882
713,1991.5327827827828,3102.194813389452
714,1991.5795795795796,291.98963899587517
715,1991.6263763763764,209.5766865331855
716,1991.6731731731732,2177.070638437501
717,1991.71996996997,1506.5810480649945
